TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;11,19;;-20,17;1,10;0,52;21,41;2,55;-6,71;52,98;75,52;22,54;0,47;1,35;22,85;-0,67;1,11;-5,46;-2,55;0,20;0,47;0,52;0,38;5,83;;8.062.132,06;10,15;-0,55;0,03;1.323.696.611,04
ABCB4;16,46;4,31;10,24;0,85;0,08;13,55;8,97;8,56;9,77;9,77;;;0,88;1,19;-0,09;2,00;8,28;0,75;;0,09;0,91;0,09;1,17;-2,60;10.615.401,54;19,43;1,61;-0,49;3.721.443.342,28
ABEV3;17,61;2,78;21,46;3,38;2,08;52,95;27,05;20,69;16,42;15,57;-0,85;-0,17;4,44;53,52;-2,88;1,16;15,74;9,68;17,16;0,61;0,37;0,47;4,56;-1,85;336.409.259,20;5,21;0,82;0,81;277.168.074.548,22
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38;-0,58;25.439.770,20
AERI3;8,30;;53,16;6,42;2,29;10,82;8,71;4,61;28,14;31,00;2,87;0,66;2,45;5,38;-7,21;2,65;12,09;4,31;8,87;0,36;0,64;0,93;;;33.980.904,37;1,29;0,16;2,04;6.359.571.684,80
AESB3;14,65;1,16;;3,12;0,61;;;;;;;2,42;;10,61;-0,79;1,34;0,00;0,00;;0,19;0,81;0,00;;;17.781.688,11;4,69;0,00;;5.846.910.518,00
AFLT3;9,25;13,89;30,91;3,02;2,76;67,61;54,72;52,63;29,73;27,97;-1,76;-0,18;16,27;10,60;-3,84;13,16;9,76;8,93;9,29;0,92;0,08;0,17;5,56;8,17;24.746,71;3,07;0,30;-1,31;583.533.475,00
AGRO3;30,67;2,31;16,08;1,81;1,10;41,46;34,26;18,64;8,75;9,54;0,79;0,16;3,00;6,83;-1,91;1,61;11,27;6,83;13,49;0,61;0,39;0,37;13,49;-7,94;39.973.321,43;16,91;1,91;1,57;3.139.902.835,36
AHEB3;20,00;;-3,63;-6,82;0,61;19,18;-17,42;-25,58;-5,33;-4,83;0,50;;0,93;-3,03;-0,78;0,52;-187,86;-16,72;127,90;-0,09;1,09;0,65;1,88;;29.716,57;-2,93;-5,51;-0,04;170.741.863,00
AHEB5;19,00;;-3,45;-6,48;0,58;19,18;-17,42;-25,58;-5,07;-4,83;0,50;;0,88;-2,87;-0,74;0,52;-187,86;-16,72;127,90;-0,09;1,09;0,65;1,88;;8.922,50;-2,93;-5,51;-0,04;170.741.863,00
AHEB6;30,00;;-5,45;-10,23;0,91;19,18;-17,42;-25,58;-8,00;-4,83;0,50;;1,39;-4,54;-1,17;0,52;-187,86;-16,72;127,90;-0,09;1,09;0,65;1,88;;7.733,33;-2,93;-5,51;-0,06;170.741.863,00
ALLD3;18,79;;30,73;1,49;0,46;14,88;4,78;2,83;18,20;19,80;1,60;0,13;0,87;2,31;-1,73;1,37;4,84;1,48;5,79;0,31;0,69;0,52;;;1.865.370,55;12,63;0,61;;1.709.386.597,11
ALPA3;39,66;;95,03;7,59;4,81;53,23;13,11;6,98;50,55;52,61;-1,49;-0,22;6,63;15,80;-10,94;2,19;7,98;5,06;11,74;0,63;0,35;0,73;-3,59;-13,58;179.791,97;5,23;0,42;-116,64;24.958.762.493,28
ALPA4;45,38;;108,73;8,68;5,51;53,23;13,11;6,98;57,84;52,61;-1,49;-0,22;7,58;18,08;-12,51;2,19;7,98;5,06;11,74;0,63;0,35;0,73;-3,59;-13,58;71.130.281,14;5,23;0,42;-133,46;24.958.762.493,28
ALPK3;8,23;;-7,58;2,60;0,58;24,13;-4,96;-36,79;-56,21;-107,41;-51,20;2,37;2,79;-3,19;-0,64;0,32;-34,25;-7,70;-1,38;0,22;0,77;0,21;;;409.919,51;3,17;-1,09;-0,02;1.594.736.202,38
ALSO3;28,31;0,80;70,29;1,14;0,69;65,03;30,24;13,99;32,52;35,03;2,51;0,09;9,83;5,40;-0,83;4,32;1,62;0,99;2,07;0,61;0,30;0,07;19,22;-0,15;40.391.322,74;24,80;0,40;6,63;7.524.027.345,18
ALUP11;26,66;3,15;7,19;1,28;0,33;60,24;58,47;16,65;2,05;3,95;1,90;1,19;1,20;4,69;-0,40;1,71;17,83;4,62;15,55;0,26;0,59;0,28;32,68;29,19;28.911.239,29;20,79;3,71;0,12;7.812.368.810,51
ALUP3;8,79;3,19;7,11;1,27;0,33;60,24;58,47;16,65;2,03;3,95;1,90;1,19;1,18;4,64;-0,40;1,71;17,83;4,62;15,55;0,26;0,59;0,28;32,68;29,19;213.099,74;6,93;1,24;0,11;7.812.368.810,51
ALUP4;8,90;3,15;7,20;1,28;0,33;60,24;58,47;16,65;2,05;3,95;1,90;1,19;1,20;4,70;-0,40;1,71;17,83;4,62;15,55;0,26;0,59;0,28;32,68;29,19;266.766,71;6,93;1,24;0,12;7.812.368.810,51
AMAR3;6,59;;;1,82;0,53;39,38;-12,13;0,00;-7,18;-12,17;-4,99;1,27;0,87;6,81;-1,06;1,18;0,00;0,00;-10,34;0,29;0,71;0,60;-7,53;;44.425.819,09;3,61;0,00;;1.724.383.810,01
AMBP3;28,17;0,33;47,61;2,57;1,63;21,92;18,24;8,14;21,24;19,94;-1,29;-0,16;3,87;6,21;-2,87;2,58;5,39;3,43;7,16;0,64;0,34;0,42;;;11.584.469,37;10,98;0,59;0,48;3.181.395.513,96
ANIM3;11,99;;162,46;1,89;0,97;52,20;12,99;1,99;24,88;26,09;1,21;0,09;3,23;3,55;-1,55;3,76;1,16;0,60;4,73;0,51;0,48;0,30;11,24;;24.867.808,40;6,34;0,07;-1,12;4.842.386.971,95
APER3;49,85;0,11;4.335,49;1,98;1,28;100,00;-2,85;0,12;-183,13;-183,13;;;5,22;5,25;-1,97;3,28;0,05;0,03;;0,65;0,35;0,25;-11,42;;5.751.836,63;25,14;0,01;-40,92;572.284.679,90
APTI3;197,64;;0,07;0,01;0,01;50,30;486,77;396,44;0,06;0,75;0,04;0,01;0,28;0,05;-0,01;2,15;20,23;10,85;19,69;0,54;0,46;0,03;-22,74;84,17;;13.700,51;2.771,98;0,00;44.442.750,00
