TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;159,23;0,48;52,23;10,05;4,65;72,87;27,19;21,66;41,62;42,95;1,34;0,32;11,31;27,52;-7,02;2,00;19,23;8,90;12,90;0,46;0,54;0,41;5,74;12,39;;15,85;3,05;;48.317.260.736,00
AA;45,25;;19,62;2,24;0,59;19,12;9,80;4,12;8,25;10,16;1,91;0,52;0,81;5,53;-0,83;1,57;11,44;2,99;10,22;0,26;0,74;0,72;-3,68;;;20,17;2,31;;8.455.695.550,00
AACG;2,71;;-6,07;3,15;1,01;39,93;-57,36;-54,48;-5,77;-5,02;0,74;-0,41;3,31;-3,25;-1,25;0,38;-51,94;-16,71;-53,67;0,32;0,68;0,31;-17,45;;;0,86;-0,45;;85.910.252,00
AACQ;9,99;;-93,43;180,94;1,25;;;;-27,75;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;-30,69;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;-6,94;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;19,84;;-2,21;-1,68;0,18;54,50;-31,56;-31,08;-2,18;-5,75;-3,57;;0,69;11,41;-0,26;1,05;-75,75;-8,02;-23,37;-0,11;1,11;0,26;-15,81;;;-11,84;-8,97;;12.845.562.752,00
AAME;3,85;0,52;4,02;0,59;0,21;18,88;13,01;9,52;2,95;2,18;-0,77;-0,15;0,38;;-0,21;;14,65;5,10;15,99;0,35;0,65;0,54;3,32;24,99;;6,53;0,96;;78.581.580,00
AAN;29,24;0,97;10,10;1,30;0,70;71,39;30,57;5,22;1,73;1,64;-0,09;-0,07;0,53;-14,75;-0,80;0,72;12,89;6,93;71,22;0,54;0,46;1,33;;;;22,45;2,89;;955.346.824,00
AAOI;7,04;;-3,34;0,69;0,40;22,52;-17,38;-23,49;-4,51;-6,86;-2,35;0,36;0,78;1,71;-0,72;2,13;-20,57;-12,02;-12,09;0,58;0,42;0,51;4,32;;;10,26;-2,11;;191.075.456,00
AAON;68,97;0,55;47,34;9,42;7,17;29,35;18,71;14,94;37,79;36,62;-1,17;-0,29;7,07;20,01;-14,75;3,30;19,90;15,14;19,90;0,76;0,24;1,01;7,49;11,56;;7,32;1,46;;3.614.283.189,00
AAP;206,43;0,85;20,05;3,86;1,14;44,68;8,04;5,85;14,57;14,74;0,17;0,04;1,17;8,90;-2,43;1,32;19,24;5,68;15,79;0,30;0,70;0,97;0,75;0,82;;53,51;10,30;;13.508.552.127,00
AAPL;149,10;0,57;28,39;38,34;7,47;41,01;29,05;25,00;24,44;25,03;0,60;0,93;7,10;369,57;-11,44;1,06;135,04;26,32;46,65;0,19;0,81;1,05;3,27;1,46;;3,89;5,25;;2.464.647.750.600,00
AAWW;76,60;;4,89;0,89;0,36;56,87;19,96;12,66;3,10;5,42;2,32;0,67;0,62;-13,12;-0,45;0,87;18,22;7,41;11,41;0,41;0,59;0,59;11,99;118,19;;86,03;15,68;;2.223.307.340,00
AB;50,66;6,67;15,21;;3,15;;;;;;;;;;-3,15;;;20,70;;0,00;0,00;0,00;;8,50;;0,00;3,33;;5.051.247.808,00
ABB;37,82;1,40;13,30;5,32;1,92;31,15;10,14;20,29;26,61;26,77;0,16;0,03;2,70;39,29;-3,52;1,12;39,99;14,47;10,68;0,36;0,64;0,71;-5,93;21,63;;7,11;2,84;;75.866.920.000,00
ABBV;116,48;4,36;30,89;16,38;1,39;65,62;15,80;12,40;24,25;32,91;8,66;5,85;3,83;-76,66;-1,69;0,91;53,01;4,50;8,27;0,08;0,92;0,36;14,91;-2,14;;7,11;3,77;;205.840.602.240,00
