TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;4,36;;15,06;0,58;0,16;100,00;163,58;32,01;4,90;16,18;13,24;2,61;4,82;;-0,16;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;127.659.056,00
AAT;18,25;7,18;21,94;0,91;0,37;63,49;28,99;11,63;4,42;21,60;12,80;1,33;2,55;;-0,37;;4,16;1,68;4,33;0,40;0,60;0,14;6,06;8,39;;20,00;0,83;;1.108.223.950,00
ABR;14,19;14,45;8,50;0,88;0,16;98,52;465,65;121,03;2,10;11,61;9,40;3,72;10,29;;-0,16;;10,30;1,93;7,60;0,19;0,81;0,02;3,69;34,73;;16,21;1,67;;2.646.463.380,00
ACC;65,42;;154,52;2,95;1,22;51,87;18,95;6,00;19,33;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;9,27;14,24;-98,71;0,73;0,21;;;;6,13;23,35;17,50;2,17;;;-0,21;;-0,74;-0,21;3,62;0,29;0,71;0,00;;-0,41;;12,77;-0,09;;501.843.501,00
ADC;54,86;5,28;33,99;1,06;0,73;87,66;50,00;32,17;12,10;30,69;8,82;0,43;10,93;;-0,73;;3,12;2,14;3,35;0,68;0,32;0,07;30,97;21,27;;51,70;1,61;;5.281.311.854,00
AFCG;11,45;18,17;6,40;0,69;0,52;;;;5,96;5,41;0,13;0,02;;;-0,52;;10,75;8,06;10,09;0,75;0,25;0,00;;;;16,64;1,79;;234.240.665,00
AFIN;8,23;;-97,09;0,58;0,28;74,05;20,65;-3,17;5,02;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;;-303,19;1,80;0,86;74,05;20,65;-3,17;15,66;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;;-306,85;1,82;0,87;74,05;20,65;-3,17;15,85;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;8,79;16,38;-177,58;0,68;0,09;;;;2,99;7,80;4,30;0,83;;;-0,09;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;5.327.420.346,00
AGNCM;23,10;7,44;-466,68;1,78;0,23;;;;7,87;7,80;4,30;0,83;;;-0,23;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;5.327.420.346,00
AGNCN;24,84;10,25;-501,83;1,91;0,25;;;;8,46;7,80;4,30;0,83;;;-0,25;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;5.327.420.346,00
AGNCO;22,77;7,14;-460,01;1,75;0,23;;;;7,76;7,80;4,30;0,83;;;-0,23;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;5.327.420.346,00
AGNCP;21,32;7,18;-430,72;1,64;0,21;;;;7,26;7,80;4,30;0,83;;;-0,21;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;5.327.420.346,00
AHH;10,36;7,43;15,43;1,11;0,28;28,31;21,66;7,90;3,55;6,08;0,46;0,09;1,22;;-0,28;;7,22;1,85;15,03;0,26;0,74;0,23;8,45;28,85;;9,30;0,67;;703.928.848,00
AHT;2,20;;-0,46;-0,31;0,02;33,06;10,63;-12,13;0,21;23,62;23,09;;0,06;-0,02;-0,02;0,12;-67,35;-4,31;4,03;-0,06;1,05;0,36;-2,92;;;-7,05;-4,75;;75.885.260,00
AIC;24,07;7,01;83,16;3,20;0,86;100,00;163,58;32,01;27,06;16,18;13,24;2,61;26,61;;-0,86;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;127.659.056,00
AIRC;31,14;5,78;14,60;2,32;0,73;66,27;59,15;38,11;5,36;16,60;7,20;1,78;5,56;;-0,73;;15,92;4,97;8,62;0,31;0,68;0,13;-5,10;24,13;;13,40;2,13;;4.646.819.790,00
AIV;6,56;;-5,27;1,86;0,44;61,50;-94,07;-102,47;-30,14;-11,60;-5,86;1,90;5,40;;-0,44;;-35,24;-8,30;-11,63;0,24;0,69;0,08;-28,31;-24,84;;3,53;-1,24;;969.754.960,00
AIW;25,00;;86,37;3,33;0,90;100,00;163,58;32,01;28,10;16,18;13,24;2,61;27,64;;-0,90;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;127.659.056,00
AJX;6,53;14,09;-4,46;0,49;0,11;;;;15,60;43,56;37,15;2,84;;;-0,11;;-11,00;-2,46;1,52;0,22;0,78;0,00;;;;13,32;-1,47;;154.289.534,00
AJXA;24,26;7,47;-16,55;1,82;0,41;;;;57,96;43,56;37,15;2,84;;;-0,41;;-11,00;-2,46;1,52;0,22;0,78;0,00;;;;13,32;-1,47;;154.289.534,00
AKR;13,94;5,17;-45,39;0,79;0,32;68,61;5,49;-8,81;8,36;167,83;95,01;1,03;4,00;;-0,32;;-1,74;-0,70;0,52;0,40;0,58;0,08;5,59;;;17,69;-0,31;;1.328.555.882,00
ALEX;16,10;5,47;42,83;1,04;0,63;28,17;7,06;5,64;14,09;47,70;13,51;0,41;2,41;;-0,63;;2,42;1,48;1,00;0,61;0,39;0,26;-11,54;;;15,52;0,38;;1.169.262.500,00
ALX;179,22;10,04;8,83;3,45;0,64;54,41;69,27;48,58;5,08;9,84;3,65;2,03;4,29;;-0,64;;39,02;7,26;10,89;0,19;0,81;0,15;-2,25;-6,47;;52,01;20,30;;915.330.306,00
AMH;34,84;2,41;35,65;1,84;1,01;55,41;35,88;22,59;12,34;25,61;3,16;0,26;8,05;;-1,01;;5,15;2,82;6,00;0,55;0,45;0,13;9,19;27,52;;18,96;0,98;;12.612.125.292,00
AMT;166,91;3,78;80,43;15,06;1,16;70,00;20,39;8,86;14,03;51,41;16,46;7,09;7,13;-23,98;-1,23;0,53;18,72;1,45;4,93;0,08;0,92;0,16;9,96;7,34;;11,08;2,08;;77.806.014.505,00
ANH;2,98;;-2,68;0,72;0,12;;;;-9,47;24,95;29,98;-4,31;;;-0,12;;-27,04;-4,64;-9,45;0,17;0,82;0,00;;;;4,12;-1,11;;295.925.866,36
APLE;15,65;6,13;22,43;1,13;0,75;58,53;17,14;12,16;8,77;22,44;6,54;0,47;2,73;;-0,75;;5,04;3,35;4,77;0,66;0,34;0,28;0,00;-4,52;;13,85;0,70;;3.580.705.915,00
APTS;25,00;;105,44;1,40;0,43;69,54;28,71;3,83;5,81;33,84;19,77;1,96;4,04;;-0,43;;1,32;0,41;3,21;0,31;0,69;0,11;20,97;;;17,91;0,24;;1.611.075.000,00
ARE;98,84;4,96;30,69;0,91;0,47;69,97;29,32;20,30;9,56;33,95;12,70;0,54;6,23;;-0,47;;2,96;1,52;2,68;0,51;0,49;0,07;18,07;29,11;;108,64;3,22;;17.102.107.288,00
ARI;10,10;13,86;10,31;0,64;0,15;100,00;670,48;173,61;2,78;15,13;12,46;3,01;17,91;;-0,15;;6,25;1,48;5,82;0,24;0,76;0,01;;6,56;;15,67;0,98;;1.427.666.310,00
ARR;18,21;9,23;-8,71;0,67;0,07;;;;3,36;4,68;1,18;0,23;;;-0,07;;-7,74;-0,79;13,81;0,10;0,90;0,00;;;;27,03;-2,09;;864.452.373,00
AVB;176,15;3,71;20,00;2,12;1,20;100,00;55,15;46,32;10,64;21,68;4,88;0,62;9,26;;-1,20;;10,59;6,01;7,36;0,57;0,43;0,13;3,74;5,21;;83,20;8,81;;25.016.047.940,00
BDN;4,03;17,87;27,82;0,45;0,18;64,04;21,97;4,89;2,30;24,87;18,67;1,35;1,36;;-0,18;;1,61;0,63;3,04;0,39;0,61;0,13;-0,56;-14,84;;9,00;0,14;;693.553.731,00
BFS;33,96;6,95;20,70;2,06;0,43;73,82;45,32;15,70;4,96;18,26;11,08;3,18;3,25;;-0,43;;9,93;2,06;6,82;0,21;0,79;0,13;1,67;0,79;;16,51;1,64;;813.087.300,00
BHR;2,75;7,27;-18,36;0,48;0,08;32,69;11,29;-1,35;1,08;13,42;11,23;2,48;0,25;-0,18;-0,09;0,20;-2,63;-0,44;5,31;0,17;0,60;0,32;10,09;-5,06;;5,70;-0,15;;181.483.225,00
BNL;14,47;7,67;16,81;0,87;0,50;94,84;57,78;36,30;6,45;18,06;7,49;0,62;6,10;;-0,50;;5,19;3,00;5,05;0,58;0,42;0,08;17,55;17,38;;16,59;0,86;;2.709.822.946,00
BPYU;18,52;;-0,83;0,44;0,03;57,68;-4,09;-57,47;1,30;-274,32;-262,70;9,86;0,48;;-0,03;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BPYUP;25,20;;-1,13;0,59;0,05;57,68;-4,09;-57,47;1,77;-274,32;-262,70;9,86;0,65;;-0,05;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BRG;26,60;;18,42;16,07;0,31;63,36;34,40;18,88;4,88;22,56;12,45;19,78;3,48;;-0,31;;87,20;1,67;5,39;0,02;0,59;0,09;22,09;;;1,66;1,44;;813.284.360,00
BRMK;4,83;6,52;-4,90;0,69;0,61;100,00;-482,36;-516,72;-4,63;-5,73;-0,48;0,06;25,31;;-0,61;;-14,13;-12,50;-11,92;0,88;0,12;0,02;-13,38;;;6,98;-0,99;;636.353.949,00
BRT;17,72;5,64;29,47;1,36;0,46;100,00;35,09;12,51;4,75;23,97;13,46;1,74;3,69;;-0,46;;4,61;1,56;4,48;0,34;0,66;0,12;-7,79;54,51;;13,03;0,60;;334.206.288,00
BRX;20,20;5,15;17,08;2,11;0,73;74,20;44,11;28,80;6,80;20,14;8,99;1,70;4,92;;-0,73;;12,36;4,28;6,99;0,35;0,65;0,15;-1,04;3,36;;9,57;1,18;;6.071.974.560,00
BXMT;21,24;11,68;13,30;0,81;0,15;0,00;77,34;15,00;2,63;2,24;-0,34;-0,11;2,00;;-0,15;;6,06;1,11;31,13;0,18;0,82;0,07;20,01;2,70;;26,35;1,60;;3.659.896.260,00
BXP;55,36;7,08;13,06;1,44;0,34;63,22;43,83;20,78;3,94;16,23;10,04;2,33;2,71;;-0,34;;11,01;2,62;6,45;0,24;0,76;0,13;3,62;13,44;;38,50;4,24;;8.684.018.720,00
CCI;94,42;6,63;23,99;5,81;1,05;70,83;35,05;23,87;9,60;25,09;8,75;3,11;5,73;-29,76;-1,09;0,50;24,23;4,37;8,44;0,18;0,82;0,18;10,42;40,31;;16,25;3,94;;40.947.923.970,00
CDR;29,00;;-7,87;0,89;0,38;63,71;-23,43;-40,14;52,34;-31,60;-18,12;1,20;3,16;;-0,38;;-11,33;-4,89;-3,00;0,43;0,57;0,12;-3,33;;;32,53;-3,69;;393.103.700,00
