TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;11,95;;-5,37;1,39;0,51;30,10;1,60;-22,81;76,41;117,31;40,90;0,75;1,23;-6,32;-0,66;0,74;-25,92;-9,58;-0,51;0,37;0,62;0,42;0,13;;705.820,00;8,58;-2,22;-0,06;1.413.599.151,20
ABCB4;21,96;5,49;5,12;0,87;0,09;25,50;17,06;15,50;4,65;4,65;;;0,79;-2,42;-0,09;0,05;16,95;1,73;;0,10;0,91;0,11;18,70;17,80;12.313.937,43;25,31;4,29;-0,28;4.964.938.991,28
ABEV3;14,08;5,41;14,71;2,46;1,61;50,30;22,59;18,29;11,91;11,16;-0,75;-0,15;2,69;59,84;-2,21;1,11;16,71;10,94;18,63;0,65;0,34;0,60;10,72;15,72;340.374.435,05;5,73;0,96;0,97;221.813.972.638,72
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;0,85;;-9,65;1,30;0,28;12,62;9,03;-3,39;3,62;7,13;3,51;1,26;0,33;1,29;-0,86;1,46;-13,42;-2,86;10,53;0,21;0,79;0,84;;;4.223.008,86;0,66;-0,09;-0,05;1.056.043.343,05
AESB3;10,98;;41,88;1,48;0,33;35,54;28,78;4,90;7,13;17,09;9,96;2,06;2,05;20,24;-0,40;1,11;3,53;0,80;5,04;0,23;0,72;0,16;;;21.000.599,33;7,43;0,26;-0,62;6.609.161.874,78
AFLT3;7,60;3,46;15,65;1,83;1,53;57,31;45,58;44,72;15,35;14,98;-0,38;-0,05;7,00;15,72;-1,91;1,98;11,71;9,80;10,57;0,84;0,16;0,22;24,96;19,61;5.981,50;4,15;0,49;-0,21;479.443.720,00
AGRO3;24,62;13,05;9,86;1,15;0,72;30,65;20,17;20,86;10,19;12,05;1,85;0,21;2,06;3,52;-1,17;2,14;11,68;7,31;7,59;0,63;0,37;0,35;27,22;15,22;13.055.157,52;21,40;2,50;-0,23;2.528.066.391,28
AGXY3;4,06;0,98;-2,75;0,68;0,09;12,31;3,90;-2,43;1,71;4,30;2,59;1,03;0,07;3,04;-0,41;1,04;-24,61;-3,22;11,82;0,13;0,87;1,33;;;244.942,90;6,00;-1,48;-0,01;693.549.455,34
AHEB3;16,00;;1,41;8,19;0,37;33,84;21,93;17,66;1,13;1,11;-0,02;-0,17;0,25;2,39;-0,65;1,55;582,53;26,18;533,83;0,04;0,96;1,48;20,77;;1.600,00;1,95;11,39;0,00;136.782.554,03
