TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;14,26;;-7,72;1,51;0,63;29,80;3,29;-18,37;43,17;58,19;15,01;0,52;1,42;-10,85;-0,79;0,78;-19,51;-8,11;1,34;0,42;0,58;0,44;1,84;;273.009,62;9,47;-1,85;0,32;1.686.855.556,16
ABCB4;20,57;7,42;6,90;0,85;0,08;17,76;12,53;10,94;6,02;62,07;56,04;7,95;0,76;;-0,08;;12,38;1,20;1,50;0,10;0,90;0,11;20,08;11,85;12.712.066,00;24,07;2,98;-0,56;5.032.591.548,49
ABEV3;12,35;5,91;13,96;1,98;1,32;50,98;23,92;16,92;9,87;8,98;-0,89;-0,18;2,36;27,80;-1,86;1,20;14,21;9,47;16,38;0,67;0,33;0,56;9,68;4,87;334.266.016,67;6,23;0,88;-1,85;194.607.068.099,60
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;5,46;;-1,93;0,31;0,09;10,95;3,55;-10,06;5,48;14,63;9,15;0,52;0,19;0,41;-0,26;1,54;-16,04;-4,80;1,11;0,30;0,70;0,48;34,34;;1.469.739,38;17,62;-2,83;-0,02;339.176.270,16
AESB3;8,12;0,92;-16,72;1,17;0,23;27,76;21,64;-7,77;6,00;18,58;12,58;2,46;1,30;-6,33;-0,29;0,84;-7,01;-1,40;4,33;0,20;0,75;0,18;;;76.977.462,29;6,93;-0,49;0,06;4.904.883.417,84
AFLT3;7,58;1,68;21,17;1,93;1,52;58,08;53,92;41,22;16,18;15,46;-0,72;-0,09;8,72;16,74;-2,02;1,59;9,13;7,19;8,69;0,79;0,21;0,17;14,85;-0,02;1.674,05;3,92;0,36;-1,17;478.182.026,00
AGRO3;23,83;6,53;8,31;1,12;0,68;34,91;24,45;23,93;8,14;10,96;2,83;0,39;1,99;4,28;-0,98;2,09;13,50;8,16;8,56;0,60;0,40;0,34;13,78;10,70;6.302.109,86;21,23;2,87;0,56;2.446.946.470,52
AGXY3;0,43;;-0,21;0,16;0,02;9,19;-0,76;-6,90;-1,94;-20,48;-18,54;1,49;0,01;-0,25;-0,05;0,91;-72,76;-7,88;-11,71;0,11;0,89;1,14;;;96.718,95;2,77;-2,02;0,00;109.453.737,68
AHEB3;38,00;;2,59;2,42;0,64;30,50;23,93;19,37;2,10;1,57;-0,54;-0,62;0,50;1,76;-1,58;2,55;93,20;24,55;100,29;0,26;0,74;1,27;50,82;;2.352,38;15,72;14,65;0,04;325.076.023,00
AHEB5;41,00;;2,80;2,61;0,69;30,50;23,93;19,37;2,27;1,57;-0,54;-0,62;0,54;1,89;-1,70;2,55;93,20;24,55;100,29;0,26;0,74;1,27;50,82;;390,48;15,72;14,65;0,04;325.076.023,00
AHEB6;35,50;;2,42;2,26;0,59;30,50;23,93;19,37;1,96;1,57;-0,54;-0,62;0,47;1,64;-1,47;2,55;93,20;24,55;100,29;0,26;0,74;1,27;50,82;;0,00;15,72;14,65;0,04;325.076.023,00
ALLD3;8,25;18,82;4,98;0,48;0,21;11,78;3,98;2,80;3,50;4,30;0,81;0,11;0,14;0,70;-0,69;1,78;9,75;4,28;9,30;0,44;0,56;1,53;16,54;20,06;362.907,86;17,01;1,66;0,05;774.127.860,00
ALOS3;21,74;6,03;17,46;0,84;0,43;72,57;40,03;24,80;10,81;7,55;-3,27;-0,25;4,33;4,98;-0,52;2,06;4,83;2,46;6,44;0,51;0,46;0,10;48,62;29,00;84.064.648,81;25,79;1,25;-0,22;11.803.448.401,66
ALPA3;6,36;;-2,90;1,10;0,66;44,20;-38,16;-37,55;-2,85;-2,86;0,03;-0,01;1,09;1,95;-1,38;2,78;-37,92;-22,66;-29,69;0,60;0,40;0,60;-0,89;;56.531,62;5,79;-2,20;-0,01;4.406.115.007,86
ALPA4;6,54;;-2,98;1,13;0,67;44,20;-38,16;-37,55;-2,93;-2,86;0,03;-0,01;1,12;2,01;-1,42;2,78;-37,92;-22,66;-29,69;0,60;0,40;0,60;-0,89;;19.721.301,95;5,79;-2,20;-0,01;4.406.115.007,86
ALPK3;2,87;;-29,09;1,75;0,23;32,19;13,57;-1,41;3,02;9,05;6,03;3,50;0,41;-2,85;-0,29;0,70;-6,03;-0,81;10,52;0,13;0,86;0,57;6,73;;608.638,76;1,64;-0,10;0,36;622.858.951,75
ALUP11;28,53;4,52;9,07;1,16;0,30;74,61;72,56;26,53;3,32;6,52;3,20;1,12;2,41;3,79;-0,38;1,59;12,76;3,31;10,80;0,26;0,63;0,12;11,95;20,85;21.205.095,52;24,65;3,15;0,27;9.042.552.421,32
ALUP3;9,90;4,34;9,44;1,20;0,31;74,61;72,56;26,53;3,45;6,52;3,20;1,12;2,51;3,95;-0,40;1,59;12,76;3,31;10,80;0,26;0,63;0,12;11,95;20,85;49.112,10;8,22;1,05;0,28;9.042.552.421,32
