TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;4,78;;15,97;0,62;0,17;100,00;163,58;32,01;5,20;16,36;13,24;2,61;5,11;;-0,17;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,77;0,30;;135.382.506,00
AAT;21,14;6,20;25,92;1,06;0,43;63,18;29,12;11,39;5,15;22,84;12,70;1,33;2,95;;-0,43;;4,10;1,64;4,35;0,40;0,60;0,14;6,06;8,39;;19,91;0,82;;1.283.718.044,00
ABR;13,44;15,48;7,76;0,82;0,16;98,31;442,31;111,98;1,87;10,37;8,40;3,49;8,69;;-0,16;;10,52;2,05;8,30;0,20;0,80;0,02;3,69;34,73;;16,47;1,73;;2.533.461.504,00
ACC;65,42;;154,52;2,95;1,22;51,87;18,95;6,00;19,33;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;10,32;12,79;161,67;0,82;0,24;100,00;13.053,89;427,19;5,44;20,01;14,72;2,28;690,64;;-0,24;;0,51;0,15;4,53;0,29;0,71;0,00;;-0,41;;12,61;0,06;;558.730.992,00
ADC;60,07;4,85;38,34;1,15;0,79;87,81;47,93;30,89;13,42;33,81;9,11;0,42;11,84;;-0,79;;3,00;2,06;3,23;0,69;0,31;0,07;30,97;21,27;;52,17;1,57;;6.038.218.379,00
AFCG;11,64;17,87;6,51;0,70;0,52;;;;6,06;5,49;0,13;0,02;;;-0,52;;10,75;8,06;10,09;0,75;0,25;0,00;;;;16,64;1,79;;238.127.628,00
AFIN;8,23;;-97,09;0,58;0,28;74,05;20,65;-3,17;5,02;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;;-303,19;1,80;0,86;74,05;20,65;-3,17;15,66;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;;-306,85;1,82;0,87;74,05;20,65;-3,17;15,85;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;9,04;15,93;24,86;0,81;0,09;;;;2,44;5,95;3,25;0,98;;;-0,09;;3,28;0,35;13,51;0,11;0,89;0,00;;;;11,10;0,36;;6.066.797.336,00
AGNCM;23,66;7,26;65,08;2,13;0,23;;;;6,38;5,95;3,25;0,98;;;-0,23;;3,28;0,35;13,51;0,11;0,89;0,00;;;;11,10;0,36;;6.066.797.336,00
AGNCN;25,40;10,03;69,86;2,29;0,24;;;;6,85;5,95;3,25;0,98;;;-0,24;;3,28;0,35;13,51;0,11;0,89;0,00;;;;11,10;0,36;;6.066.797.336,00
AGNCO;23,43;6,94;64,44;2,11;0,22;;;;6,32;5,95;3,25;0,98;;;-0,22;;3,28;0,35;13,51;0,11;0,89;0,00;;;;11,10;0,36;;6.066.797.336,00
AGNCP;21,70;7,06;59,68;1,95;0,21;;;;5,86;5,95;3,25;0,98;;;-0,21;;3,28;0,35;13,51;0,11;0,89;0,00;;;;11,10;0,36;;6.066.797.336,00
AHH;11,34;6,79;32,28;1,23;0,30;27,70;15,62;3,84;3,85;8,35;0,42;0,07;1,24;;-0,30;;3,81;0,93;11,62;0,25;0,75;0,24;8,45;28,85;;9,21;0,35;;764.328.474,00
AHT;2,39;;-0,50;-0,34;0,02;33,06;10,63;-12,13;0,23;23,66;23,09;;0,06;-0,02;-0,02;0,12;-67,35;-4,31;4,03;-0,06;1,05;0,36;-2,92;;;-7,05;-4,74;;82.487.026,00
AIC;24,16;6,98;80,74;3,11;0,84;100,00;163,58;32,01;26,27;16,36;13,24;2,61;25,84;;-0,84;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,77;0,30;;135.382.506,00
AIRC;32,13;5,60;4,82;1,88;0,74;66,76;143,82;117,87;3,03;6,45;2,50;1,19;5,68;;-0,74;;39,09;15,32;21,06;0,39;0,60;0,13;-5,10;24,13;;17,06;6,67;;4.722.875.451,00
AIV;7,24;;-4,89;2,07;0,47;61,00;-106,66;-120,14;-8,62;-11,37;-5,86;2,20;5,88;;-0,47;;-42,40;-9,59;-11,99;0,23;0,70;0,08;-28,31;-24,84;;3,49;-1,48;;1.055.300.228,00
