TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;121,29;0,67;28,69;7,07;3,47;53,98;23,15;19,35;23,98;25,10;1,12;0,33;5,55;19,80;-5,32;2,01;24,66;12,08;16,78;0,49;0,51;0,62;8,50;21,24;;17,15;4,23;;36.230.305.449,00
AA;50,50;0,61;12,59;1,99;0,57;28,10;14,54;5,75;4,98;6,27;1,29;0,51;0,72;4,27;-0,88;1,62;15,79;4,52;12,56;0,29;0,71;0,79;5,45;;;24,83;3,92;;9.104.387.832,00
AACG;1,08;;-7,00;1,24;0,44;52,74;-30,12;-14,93;-3,47;-2,82;0,65;-0,23;1,05;-1,06;-0,51;0,25;-17,69;-6,26;-32,20;0,35;0,65;0,42;-13,28;;;0,87;-0,15;;34.126.488,00
AACQ;9,99;;-93,43;180,94;1,25;;;;-27,75;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;-30,69;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;-6,94;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;13,95;;-3,80;-1,01;0,13;57,92;-3,36;-6,84;-7,72;-28,60;-20,88;;0,26;-2,20;-0,18;0,81;-26,60;-3,53;-6,41;-0,13;1,13;0,52;-5,73;;;-13,76;-3,66;;9.028.255.720,00
AAME;2,76;0,72;7,79;0,45;0,15;12,24;5,46;3,59;5,12;3,71;-1,41;-0,12;0,28;;-0,15;;5,74;1,93;7,08;0,34;0,66;0,54;3,74;10,18;;6,20;0,36;;56.517.972,00
AAN;16,18;2,62;5,22;0,68;0,34;62,69;6,97;5,23;3,92;3,81;-0,11;-0,02;0,27;5,14;-0,78;1,14;13,02;6,58;13,12;0,51;0,49;1,26;;;;23,80;3,10;;496.868.384,00
AAOI;1,86;;-0,94;0,21;0,12;16,82;-22,89;-25,50;-1,05;-3,21;-2,16;0,44;0,24;0,67;-0,20;1,66;-22,79;-12,22;-12,71;0,54;0,46;0,48;-4,09;;;8,67;-1,98;;51.399.426,00
AAON;53,22;0,71;46,73;5,88;3,94;25,06;12,23;10,05;38,41;39,21;0,80;0,12;4,70;16,67;-6,51;2,48;12,59;8,42;11,09;0,67;0,33;0,84;6,84;1,94;;9,05;1,14;;2.824.449.264,00
AAP;183,10;2,73;20,56;3,82;0,93;44,72;6,42;4,58;14,65;16,04;1,38;0,36;0,94;11,05;-1,87;1,20;18,56;4,50;14,49;0,24;0,76;0,98;0,75;0,82;;47,98;8,90;;11.103.147.380,00
AAPL;142,45;0,63;22,68;34,30;6,59;43,32;30,83;26,41;19,43;20,00;0,58;1,02;5,99;-247,84;-9,94;0,93;151,24;29,07;54,40;0,19;0,81;1,10;11,15;15,69;;4,13;6,25;;2.311.812.012.060,00
AAWW;63,97;;3,72;0,65;0,28;58,01;17,24;11,53;2,49;4,57;2,09;0,55;0,43;-6,69;-0,35;0,81;17,56;7,66;11,46;0,44;0,56;0,66;16,99;64,05;;97,95;17,20;;1.803.339.888,00
AB;41,80;9,25;11,00;;2,71;;;;;;;;;;-2,71;;;24,60;;0,00;0,00;0,00;;12,24;;0,00;3,92;;4.297.502.675,00
ABB;26,98;1,98;11,53;3,93;1,27;32,68;19,92;16,02;9,27;9,27;-0,01;0,00;1,85;20,46;-2,46;1,15;34,08;11,00;23,89;0,32;0,68;0,69;3,03;19,08;;6,81;2,32;;53.581.533.655,00
ABBV;152,65;3,56;21,57;16,53;1,88;69,53;28,83;22,00;16,46;20,49;4,03;4,05;4,75;-44,78;-2,31;0,82;76,64;8,71;16,48;0,11;0,89;0,40;16,99;14,16;;9,21;7,06;;269.201.552.634,00
ABC;148,46;1,23;18,01;56,51;0,54;3,59;1,16;0,75;11,67;12,98;1,31;6,35;0,14;-9,18;-1,74;0,92;313,81;3,01;27,81;0,01;0,99;4,01;7,82;1,52;;2,63;8,24;;31.097.040.286,00
ABCB;41,23;1,46;8,58;0,95;0,12;0,00;44,94;31,99;6,11;-2,51;-8,62;-1,34;2,74;;-0,12;;11,10;1,42;10,47;0,13;0,87;0,04;25,38;39,21;;43,31;4,81;;2.862.838.034,00
ABCL;10,56;;14,80;2,51;1,90;100,00;60,06;41,88;10,32;7,56;-2,76;-0,67;6,20;3,15;-7,25;5,50;16,96;12,86;17,39;0,76;0,24;0,31;;;;4,24;0,72;;3.030.310.530,00
ABEO;0,17;;-0,28;0,79;0,45;100,00;-2.608,31;-2.681,56;-0,29;0,14;0,43;-1,18;7,47;0,93;-1,56;3,18;-285,36;-162,63;-277,56;0,57;0,43;0,06;27,54;;;0,21;-0,61;;24.981.415,00
ABEV;2,57;0,93;16,05;2,64;1,66;50,26;23,11;18,03;12,52;11,77;-0,75;-0,16;2,89;162,48;-2,27;1,04;16,42;10,34;19,92;0,63;0,37;0,57;-1,37;-10,14;;0,98;0,16;;40.448.931.366,00
ABG;177,30;;5,79;1,80;0,50;20,00;8,80;5,86;3,86;7,30;3,45;1,61;0,34;17,13;-0,65;1,14;31,03;8,62;13,41;0,28;0,72;1,47;8,55;26,07;;98,62;30,60;;3.923.879.490,00
ABIO;2,46;;-1,92;0,74;0,69;;;;-1,92;0,74;2,65;-1,02;;0,74;-74,63;18,59;-38,58;-36,25;-38,58;0,94;0,06;0,00;;;;3,33;-1,28;;35.448.846,00
ABM;44,19;1,74;20,30;1,77;0,64;100,00;3,25;2,06;12,85;17,73;4,87;0,67;0,42;12,97;-0,96;1,18;8,71;3,17;6,05;0,36;0,64;1,54;3,90;17,17;;25,00;2,18;;2.951.366.139,00
ABMD;255,32;;85,22;7,74;6,95;81,76;18,47;13,23;61,05;57,07;-3,98;-0,50;11,28;13,88;-16,69;7,05;9,08;8,16;9,08;0,90;0,10;0,62;18,30;21,24;;32,99;3,00;;11.633.374.948,00
ABNB;103,51;;82,21;13,91;3,86;80,89;13,29;12,12;74,94;73,52;-1,42;-0,26;9,96;11,00;-50,41;1,61;16,92;4,70;6,42;0,28;0,72;0,39;;;;7,44;1,26;;65.880.305.832,00
ABST;8,62;3,67;41,37;-10,22;3,38;87,94;14,58;10,16;28,82;25,74;-3,08;;4,20;-26,10;-10,01;0,84;-24,69;8,17;-24,75;-0,33;1,33;0,80;6,35;-17,44;;-0,84;0,21;;439.950.146,00
ABT;109,45;1,68;24,81;5,41;2,59;57,04;21,51;17,35;20,02;20,95;0,93;0,25;4,31;17,77;-3,79;1,85;21,82;10,44;15,73;0,48;0,52;0,60;15,61;38,25;;20,22;4,41;;191.640.634.735,00
ABTX;38,26;1,36;9,49;1,04;0,11;0,00;41,36;31,43;7,21;-15,07;-22,28;-3,20;2,98;;-0,11;;10,93;1,15;10,63;0,11;0,89;0,04;19,36;28,98;;36,90;4,03;;779.666.106,00
ABUS;2,80;;-5,58;2,55;1,78;100,00;-319,71;-352,49;-6,16;-3,75;2,41;-1,00;19,69;3,01;-6,58;5,33;-45,60;-31,93;-44,04;0,70;0,30;0,09;49,10;;;1,12;-0,51;;422.388.088,00
AC;35,82;0,56;32,28;0,86;0,61;100,00;185,97;116,88;20,29;11,33;-8,96;-0,38;37,73;;-0,61;;2,66;1,90;3,44;0,72;0,12;0,02;-7,62;42,10;;41,74;1,11;;789.605.334,00
ACA;46,99;0,43;30,73;1,15;0,70;18,02;5,55;3,47;19,18;24,18;5,00;0,30;1,07;5,19;-0,94;2,08;3,74;2,27;3,85;0,61;0,39;0,65;3,63;-10,76;;40,93;1,53;;2.270.608.489,00
ACAD;14,98;;-11,27;5,44;3,87;96,47;-43,33;-43,50;-11,32;-9,23;2,09;-1,00;4,90;5,72;-29,48;4,53;-48,22;-34,36;-48,22;0,71;0,29;0,79;94,64;;;2,76;-1,33;;2.418.212.412,00
ACB;1,53;;-0,47;0,53;0,37;17,05;-95,58;-540,45;-2,64;-2,00;0,64;-0,13;2,52;1,00;-0,66;5,85;-113,43;-78,74;-15,99;0,69;0,31;0,15;183,26;;;2,89;-3,28;;455.552.298,00
ACBI;32,34;;13,56;1,80;0,16;0,00;53,98;40,56;10,19;-17,34;-27,53;-4,88;5,50;;-0,16;;13,31;1,15;14,52;0,09;0,91;0,03;13,36;;;17,92;2,39;;656.653.998,00
ACCD;8,34;;-4,50;0,65;0,43;45,48;-40,60;-39,71;-4,41;-3,73;0,68;-0,10;1,79;1,86;-0,63;3,66;-14,39;-9,58;-11,57;0,67;0,33;0,24;;;;12,72;-1,83;;554.506.680,00
ACCO;6,69;4,28;5,49;0,74;0,21;30,10;8,73;5,82;3,66;9,58;5,92;1,21;0,32;1,70;-0,31;1,68;13,57;3,86;7,98;0,28;0,72;0,66;5,40;1,31;;9,09;1,23;;656.597.251,00
ACEL;11,00;;22,09;6,07;1,62;32,73;9,83;5,84;13,13;14,65;1,52;0,70;1,29;5,56;-2,74;3,52;27,48;7,34;11,12;0,27;0,73;1,26;;;;1,81;0,50;;1.012.561.000,00
ACER;1,22;;-0,94;-1,85;0,59;100,00;-5.539,44;-5.539,44;-0,94;-0,55;0,38;;51,88;-4,42;-2,30;0,85;-197,43;-63,37;-657,28;-0,32;1,32;0,01;;;;-0,66;-1,30;;18.678.444,00
ACET;14,00;;-15,12;1,75;1,60;100,00;-93,01;-93,18;-15,15;-7,43;7,72;-0,89;14,09;2,01;-9,25;27,07;-11,59;-10,59;-11,60;0,91;0,09;0,11;;;;7,78;-0,90;;545.259.972,00
ACEV;10,14;;8,67;-4,90;1,71;;;;8,67;8,72;0,05;;;-17,05;-1,71;0,01;-56,49;19,73;-57,98;-0,35;0,35;0,00;;;;-2,07;1,17;;141.476.322,00
ACEVU;10,12;;8,66;-4,89;1,71;;;;8,66;8,72;0,05;;;-17,02;-1,71;0,01;-56,49;19,73;-57,98;-0,35;0,35;0,00;;;;-2,07;1,17;;141.476.322,00
ACEVW;0,10;;0,09;-0,05;0,02;;;;0,09;8,72;0,05;;;-0,17;-0,02;0,01;-56,49;19,73;-57,98;-0,35;0,35;0,00;;;;-2,07;1,17;;141.476.322,00
ACGL;44,11;;9,10;1,30;0,37;35,48;22,21;20,74;8,50;9,17;0,67;0,10;1,89;;-0,37;;14,33;4,05;10,81;0,28;0,72;0,20;15,69;26,54;;34,39;4,93;;16.851.730.776,00
ACGLO;22,87;5,96;4,64;0,67;0,19;35,48;22,21;20,74;4,33;9,17;0,67;0,10;0,96;;-0,19;;14,33;4,05;10,81;0,28;0,72;0,20;15,69;26,54;;34,39;4,93;;16.851.730.776,00
