TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;4,80;;16,04;0,62;0,17;100,00;163,58;32,01;5,22;16,37;13,24;2,61;5,13;;-0,17;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,77;0,30;0,02;135.948.960,00
AAT;21,64;6,15;24,63;1,10;0,44;62,64;30,15;12,05;5,13;21,80;11,96;1,33;2,97;;-0,44;;4,46;1,79;4,62;0,40;0,60;0,15;5,92;20,67;;19,70;0,88;2,76;1.317.739.668,00
ABR;13,71;12,55;8,51;0,83;0,17;97,76;464,38;109,63;1,91;9,72;7,71;3,20;9,33;;-0,17;;9,80;2,01;8,73;0,21;0,79;0,02;4,68;26,24;;16,44;1,61;-1,29;2.584.536.537,00
ACC;65,42;;154,52;2,95;1,22;51,87;18,95;6,00;19,33;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;0,23;9.124.977.860,00
ACRE;7,08;17,51;-8,62;0,64;0,18;100,00;947,56;-600,85;5,45;24,62;19,16;2,25;51,81;;-0,18;;-7,44;-2,12;3,38;0,28;0,72;0,00;;;;11,03;-0,82;0,01;385.908.144,00
ADC;61,27;4,82;37,19;1,19;0,78;87,76;47,92;29,58;12,57;32,27;9,31;0,48;11,00;;-0,78;;3,20;2,11;3,45;0,66;0,34;0,07;31,42;23,92;;51,46;1,65;3,85;6.165.348.893,00
AFCG;12,40;15,48;23,57;0,83;0,54;;;;19,74;17,13;3,50;0,21;;;-0,54;;3,50;2,28;3,74;0,65;0,35;0,00;;;;15,03;0,53;-0,34;256.272.040,00
AFIN;8,23;;-97,09;0,58;0,28;74,05;20,65;-3,17;5,02;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;1,53;1.016.458.495,00
AFINO;25,70;;-303,19;1,80;0,86;74,05;20,65;-3,17;15,66;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;;-306,85;1,82;0,87;74,05;20,65;-3,17;15,85;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
