TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;146,19;0,57;32,59;8,50;4,13;54,21;23,71;19,94;27,41;28,57;1,16;0,36;6,50;24,20;-6,37;1,94;26,09;12,67;17,62;0,49;0,51;0,64;8,50;21,24;;17,20;4,49;;43.278.175.314,00
AA;47,31;0,85;-69,76;1,56;0,56;23,83;7,46;-0,91;8,55;9,43;0,88;0,16;0,64;3,49;-0,88;1,81;-2,23;-0,81;2,44;0,36;0,64;0,88;5,45;;;30,36;-0,68;;8.370.898.932,00
AACG;1,78;;-5,39;2,44;0,78;51,68;-31,49;-32,34;-5,54;-4,93;0,61;-0,27;1,74;-1,67;-0,90;0,23;-45,26;-14,39;-39,89;0,32;0,68;0,44;-13,28;;;0,73;-0,33;;55.850.882,00
AACQ;9,99;;-93,43;180,94;1,25;;;;-27,75;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;-30,69;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;-6,94;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;14,05;;-5,68;-1,16;0,14;57,39;-0,26;-3,56;-78,04;-289,57;-211,53;;0,20;-1,99;-0,19;0,79;-20,37;-2,41;-1,80;-0,12;1,12;0,68;-5,73;;;-12,14;-2,47;;9.131.107.645,00
AAME;3,02;0,66;20,89;0,63;0,17;10,09;2,99;1,53;10,68;7,23;-3,45;-0,20;0,32;;-0,17;;3,01;0,82;4,79;0,27;0,73;0,53;3,74;10,18;;4,81;0,14;;61.508.944,00
AAN;11,05;3,96;20,17;0,48;0,18;54,78;1,01;0,80;16,00;27,12;11,11;0,34;0,16;-22,77;-0,34;0,98;2,40;0,89;1,98;0,37;0,63;1,11;;;;22,86;0,55;;340.124.525,00
AAOI;2,13;;-1,00;0,28;0,14;15,96;-26,02;-28,68;-1,10;-2,95;-1,85;0,47;0,29;0,94;-0,25;1,50;-27,71;-14,00;-15,23;0,51;0,49;0,49;-4,09;;;7,70;-2,13;;60.755.481,00
AAON;78,76;0,48;61,92;8,00;5,33;24,09;10,92;8,78;49,82;50,59;0,77;0,12;5,44;21,61;-9,32;2,36;12,92;8,61;11,27;0,67;0,33;0,98;6,84;1,94;;9,85;1,27;;4.189.992.620,00
AAP;147,50;3,73;17,54;3,17;0,73;44,63;6,03;4,28;12,44;13,91;1,47;0,37;0,75;10,54;-1,49;1,16;18,09;4,17;13,75;0,23;0,77;0,97;2,83;6,04;;46,49;8,41;;8.867.434.500,00
AAPL;151,29;0,60;24,11;47,50;6,82;43,31;30,20;25,31;20,21;20,81;0,60;1,42;6,10;-129,55;-11,07;0,88;196,96;28,29;58,45;0,14;0,86;1,12;11,46;15,60;;3,19;6,27;;2.406.739.172.220,00
AAWW;100,64;;7,02;0,97;0,46;54,97;13,43;9,03;4,72;7,26;2,54;0,52;0,63;-8,77;-0,53;0,72;13,86;6,51;9,70;0,47;0,53;0,72;16,99;64,05;;103,40;14,34;;2.854.573.088,00
AB;39,40;8,98;11,79;;1,99;;;;;;;;;;-1,99;;;16,86;;0,00;0,21;0,00;;12,24;;0,00;3,34;;3.955.799.400,00
ABB;30,72;2,85;14,46;4,74;1,50;32,37;17,56;13,65;11,23;11,44;0,20;0,09;1,97;75,00;-2,80;1,04;32,76;10,36;24,67;0,32;0,68;0,76;3,03;19,08;;6,48;2,12;;57.600.000.000,00
ABBV;154,98;3,64;20,44;17,14;1,94;69,62;29,27;23,19;16,20;19,61;3,41;3,61;4,74;-116,73;-2,47;0,93;83,83;9,49;18,17;0,11;0,89;0,41;16,99;14,16;;9,04;7,58;;274.079.107.890,00
ABC;162,00;1,45;19,30;146,21;0,57;3,48;1,01;0,71;13,58;14,84;1,25;13,50;0,14;-9,62;-1,88;0,92;757,39;2,97;30,19;0,00;1,00;4,17;9,27;36,05;;1,11;8,39;;32.795.506.800,00
ABCB;52,02;1,15;10,42;1,16;0,15;0,00;43,28;31,01;7,47;3,35;-4,12;-0,64;3,23;;-0,15;;11,10;1,45;9,71;0,13;0,87;0,05;25,38;39,21;;44,97;4,99;;3.607.675.434,00
ABCL;14,16;;16,31;3,24;2,61;100,00;59,75;41,17;11,24;8,76;-2,48;-0,71;6,72;4,31;-7,99;9,86;19,87;16,00;20,28;0,81;0,19;0,39;;;;4,37;0,87;;4.051.181.664,00
ABEO;4,04;;-0,29;1,20;0,54;100,00;-1.876,32;-1.905,50;-0,29;0,02;0,32;-1,29;5,53;1,45;-1,67;2,21;-412,29;-185,19;-405,98;0,45;0,55;0,10;27,54;;;3,38;-13,92;;24.039.616,00
ABEV;2,87;0,83;16,10;2,59;1,67;49,32;23,08;17,72;12,36;11,45;-0,91;-0,19;2,85;36,00;-2,36;1,19;16,06;10,35;19,01;0,64;0,36;0,58;-1,37;-10,14;;1,11;0,18;;45.178.340.627,00
