TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;137,62;0,60;32,25;7,95;3,90;53,98;23,15;19,35;26,96;28,08;1,12;0,33;6,24;22,26;-5,98;2,01;24,66;12,08;16,78;0,49;0,51;0,62;8,50;21,24;;17,30;4,27;;40.735.520.000,00
AA;51,01;0,78;9,53;1,62;0,58;27,89;16,72;7,19;4,10;4,43;0,33;0,13;0,69;3,49;-0,93;1,81;17,00;6,13;16,12;0,36;0,64;0,85;5,45;;;31,49;5,35;;9.177.984.452,00
AACG;2,60;;-16,86;2,98;1,05;52,74;-30,12;-14,93;-8,36;-7,71;0,65;-0,23;2,52;-2,54;-1,23;0,25;-17,69;-6,26;-32,20;0,35;0,65;0,42;-13,28;;;0,87;-0,15;;82.156.360,00
AACQ;9,99;;-93,43;180,94;1,25;;;;-27,75;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;-30,69;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;-6,94;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;14,17;;-4,79;-1,09;0,14;57,68;-1,45;-4,72;-15,58;-55,43;-39,85;;0,23;-2,17;-0,19;0,81;-22,81;-2,83;-3,97;-0,12;1,12;0,60;-5,73;;;-12,96;-2,96;;9.208.316.403,00
AAME;2,86;0,70;21,50;0,53;0,15;9,65;2,68;1,39;11,14;8,48;-2,66;-0,13;0,30;;-0,15;;2,49;0,72;3,94;0,29;0,71;0,51;3,74;10,18;;5,35;0,13;;58.339.710,00
AAN;14,03;3,03;7,60;0,60;0,22;58,05;3,66;2,89;6,02;9,94;3,93;0,39;0,22;15,47;-0,43;1,03;7,89;2,94;5,85;0,37;0,63;1,02;;;;23,41;1,85;;431.802.713,00
AAOI;2,52;;-1,29;0,29;0,16;16,82;-22,89;-25,50;-1,43;-3,60;-2,16;0,44;0,33;0,92;-0,28;1,66;-22,79;-12,22;-12,71;0,54;0,46;0,48;-4,09;;;8,59;-1,96;;70.264.656,00
AAON;61,35;0,62;58,48;6,65;4,20;23,41;10,27;8,37;47,67;48,95;1,29;0,18;4,89;17,05;-7,26;2,40;11,37;7,18;9,35;0,63;0,37;0,86;6,84;1,94;;9,23;1,05;;3.261.280.110,00
AAP;207,02;2,42;23,25;4,31;1,05;44,72;6,42;4,58;16,57;17,95;1,38;0,36;1,06;12,49;-2,11;1,20;18,56;4,50;14,49;0,24;0,76;0,98;0,75;0,82;;47,98;8,90;;12.553.651.396,00
AAPL;171,52;0,52;27,67;47,44;8,20;43,31;30,37;25,71;23,42;24,03;0,61;1,23;7,11;-156,79;-12,30;0,86;171,46;29,63;56,04;0,17;0,83;1,15;11,15;15,69;;3,62;6,20;;2.756.455.383.040,00
AAWW;100,00;;6,08;0,99;0,45;56,93;15,73;10,60;4,10;6,25;2,15;0,52;0,64;-18,16;-0,53;0,86;16,27;7,40;11,02;0,45;0,55;0,70;16,99;64,05;;101,15;16,46;;2.832.100.000,00
AB;44,38;8,54;11,73;;2,95;;;;;;;;;;-2,95;;;25,16;;0,00;0,00;0,00;;12,24;;0,00;3,78;;4.316.700.584,00
ABB;29,72;2,95;12,25;4,18;1,35;32,68;19,92;16,02;9,86;9,85;-0,01;0,00;1,96;21,74;-2,61;1,15;34,08;11,00;23,89;0,32;0,68;0,69;3,03;19,08;;7,12;2,43;;56.949.570.992,00
ABBV;141,85;3,90;19,85;17,12;1,75;70,48;28,42;22,04;15,39;19,25;3,86;4,30;4,37;-46,68;-2,20;0,84;86,24;8,83;16,98;0,10;0,90;0,40;16,99;14,16;;8,29;7,15;;250.804.488.525,00
ABC;152,03;1,21;17,11;140,48;0,55;3,55;1,09;0,78;12,27;13,45;1,18;13,50;0,13;-9,24;-1,81;0,92;821,13;3,22;32,10;0,00;1,00;4,13;7,82;1,52;;1,08;8,89;;31.509.448.943,00
ABCB;49,77;1,21;10,29;1,12;0,15;0,00;44,24;31,45;7,32;0,86;-6,45;-0,99;3,24;;-0,15;;10,91;1,42;10,33;0,13;0,87;0,05;25,38;39,21;;44,31;4,84;;3.452.052.177,00
ABCL;11,44;;16,28;2,69;2,05;100,00;56,94;39,49;11,29;7,67;-3,63;-0,86;6,43;3,53;-7,25;5,17;16,52;12,57;16,95;0,76;0,24;0,32;;;;4,25;0,70;;3.261.985.584,00
ABEO;4,05;;-0,27;0,77;0,44;100,00;-2.608,31;-2.681,56;-0,28;0,15;0,43;-1,18;7,20;0,90;-1,51;3,18;-285,36;-162,63;-277,56;0,57;0,43;0,06;27,54;;;5,28;-15,08;;24.099.120,00
ABEV;2,99;0,80;18,67;3,07;1,93;50,26;23,11;18,03;14,57;13,81;-0,75;-0,16;3,37;189,06;-2,65;1,04;16,42;10,34;19,92;0,63;0,37;0,57;-1,37;-10,14;;0,98;0,16;;47.067.425.860,00
ABG;186,15;;5,67;1,71;0,54;20,25;8,56;5,62;3,73;6,73;3,00;1,38;0,32;9,27;-0,68;1,38;30,14;9,51;14,98;0,32;0,68;1,69;8,55;26,07;;108,91;32,83;;4.119.778.725,00
ABIO;2,35;;-2,01;0,75;0,70;;;;-2,01;0,75;2,76;-1,03;;0,76;-75,93;16,97;-37,38;-34,94;-37,38;0,93;0,07;0,00;;;;3,12;-1,17;;33.863.735,00
ABM;48,77;1,59;22,40;1,95;0,71;100,00;3,25;2,06;14,19;19,06;4,87;0,67;0,46;14,32;-1,06;1,18;8,71;3,17;6,05;0,36;0,64;1,54;3,90;17,17;;25,00;2,18;;3.257.255.637,00
ABMD;270,68;;56,55;8,01;7,22;81,48;25,54;20,60;45,62;42,49;-3,13;-0,55;11,65;13,38;-19,13;7,53;14,16;12,77;14,16;0,90;0,10;0,62;18,30;21,24;;33,79;4,79;;12.305.356.412,00
ABNB;114,76;;58,78;13,99;3,85;81,58;17,88;16,91;55,59;55,24;-0,35;-0,09;9,94;11,22;-59,50;1,58;23,80;6,55;8,65;0,28;0,72;0,39;;;;8,20;1,95;;73.388.859.336,00
ABST;10,24;2,45;49,15;-12,14;4,01;87,94;14,58;10,16;34,24;31,15;-3,08;;4,99;-31,00;-11,89;0,84;-24,69;8,17;-24,75;-0,33;1,33;0,80;6,35;-17,44;;-0,84;0,21;;522.632.192,00
ABT;110,06;1,69;22,53;5,28;2,60;58,05;23,22;18,78;18,23;18,93;0,71;0,20;4,23;15,34;-3,91;2,01;23,44;11,53;17,05;0,49;0,51;0,61;15,61;38,25;;20,84;4,88;;192.739.240.182,00
ABTX;45,06;1,15;11,88;1,28;0,13;0,00;38,18;28,90;8,99;-11,07;-20,06;-2,84;3,43;;-0,13;;10,73;1,12;11,72;0,10;0,90;0,04;19,36;28,98;;35,34;3,79;;899.406.612,00
ABUS;2,28;;-4,85;2,23;1,58;100,00;-190,85;-211,09;-5,37;-3,01;2,36;-0,98;10,25;2,67;-5,89;5,29;-45,99;-32,63;-44,49;0,71;0,29;0,15;49,10;;;1,02;-0,47;;341.887.368,00
AC;40,19;0,50;-25,17;1,00;0,79;100,00;-178,20;-167,31;-23,64;-14,44;9,20;-0,39;42,12;;-0,79;;-3,96;-3,14;-5,32;0,79;0,03;0,02;-7,62;42,10;;40,31;-1,60;;884.630.128,00
ACA;64,28;0,31;33,75;1,56;0,93;18,47;6,47;4,15;21,65;26,08;4,43;0,32;1,40;6,83;-1,26;2,09;4,61;2,76;4,49;0,60;0,40;0,67;3,63;-10,76;;41,28;1,90;;3.108.407.244,00
ACAD;16,91;;-13,38;6,29;4,47;97,10;-39,78;-39,93;-13,43;-11,29;2,14;-1,00;5,34;6,60;-34,10;4,53;-47,06;-33,39;-47,06;0,71;0,29;0,84;94,64;;;2,69;-1,26;;2.736.768.512,00
ACB;1,53;;-0,47;0,53;0,37;17,05;-95,58;-540,45;-2,64;-2,00;0,64;-0,13;2,52;1,00;-0,66;5,85;-113,43;-78,74;-15,99;0,69;0,31;0,15;183,26;;;2,89;-3,28;;455.552.298,00
ACBI;32,34;;13,56;1,80;0,16;0,00;53,98;40,56;10,19;-17,34;-27,53;-4,88;5,50;;-0,16;;13,31;1,15;14,52;0,09;0,91;0,03;13,36;;;17,92;2,39;;656.653.998,00
ACCD;11,59;;-1,98;1,54;0,87;46,22;-126,15;-124,17;-1,95;-1,82;0,13;-0,10;2,46;2,93;-1,46;3,95;-78,06;-44,18;-53,14;0,57;0,43;0,36;;;;7,51;-5,86;;825.316.946,00
ACCO;6,76;4,29;5,77;0,73;0,21;29,37;8,75;5,36;3,54;9,57;6,03;1,25;0,31;1,41;-0,31;1,77;12,65;3,57;7,43;0,28;0,72;0,67;5,40;1,31;;9,26;1,17;;637.203.684,00
ACEL;10,27;;16,57;5,32;1,13;32,45;10,91;6,89;10,47;13,47;3,01;1,53;1,14;4,58;-1,75;3,35;32,13;6,84;9,96;0,21;0,79;0,99;;;;1,93;0,62;;925.603.263,00
ACER;1,45;;-1,16;-2,29;0,73;100,00;-5.539,44;-5.539,44;-1,16;-0,77;0,38;;64,21;-5,47;-2,85;0,85;-197,43;-63,37;-657,28;-0,32;1,32;0,01;;;;-0,63;-1,25;;23.116.915,00
ACET;14,30;;-11,99;1,95;1,74;100,00;-140,57;-140,90;-12,02;-6,55;5,47;-0,89;16,89;2,31;-8,70;16,10;-16,28;-14,47;-16,24;0,89;0,11;0,10;;;;7,33;-1,19;;572.440.440,00
ACEV;10,17;;3,59;-4,99;1,18;;;;3,59;3,64;0,05;;;-9,62;-1,18;0,00;-139,19;32,93;-150,63;-0,24;0,24;0,00;;;;-2,04;2,84;;98.601.201,00
ACEVU;10,31;;3,64;-5,06;1,20;;;;3,64;3,64;0,05;;;-9,75;-1,20;0,00;-139,19;32,93;-150,63;-0,24;0,24;0,00;;;;-2,04;2,84;;98.601.201,00
ACEVW;0,14;;0,05;-0,07;0,02;;;;0,05;3,64;0,05;;;-0,13;-0,02;0,00;-139,19;32,93;-150,63;-0,24;0,24;0,00;;;;-2,04;2,84;;98.601.201,00
ACGL;47,28;;11,03;1,41;0,38;32,56;19,32;18,45;10,54;11,49;0,95;0,13;2,04;;-0,38;;12,74;3,46;9,30;0,27;0,73;0,19;15,69;26,54;;33,64;4,28;;17.452.806.816,00
ACGLO;23,04;5,91;5,38;0,68;0,19;32,56;19,32;18,45;5,14;11,49;0,95;0,13;0,99;;-0,19;;12,74;3,46;9,30;0,27;0,73;0,19;15,69;26,54;;33,64;4,28;;17.452.806.816,00
ACGLP;24,99;1,31;5,83;0,74;0,20;32,56;19,32;18,45;5,57;11,49;0,95;0,13;1,08;;-0,20;;12,74;3,46;9,30;0,27;0,73;0,19;15,69;26,54;;33,64;4,28;;17.452.806.816,00
ACH;8,58;1,38;10,12;0,49;0,19;11,12;7,84;2,57;3,32;8,26;4,95;0,74;0,26;9,38;-0,26;1,08;4,88;1,86;7,76;0,38;0,62;0,73;27,84;;;17,39;0,85;;5.842.181.202,00
ACHC;82,36;;26,98;2,81;1,53;96,10;17,72;11,32;17,24;20,18;2,94;0,48;3,05;97,95;-1,71;1,17;10,41;5,68;8,53;0,55;0,44;0,50;-3,81;98,78;;29,32;3,05;;7.481.664.760,00
ACHV;4,80;;-1,42;2,17;1,14;;;;-1,44;-0,78;0,65;-0,98;;1,38;-15,90;9,40;-152,69;-80,58;-88,29;0,53;0,47;0,00;;;;2,21;-3,38;;46.473.120,00
ACI;28,77;1,67;9,22;3,76;0,54;28,51;3,49;2,24;5,93;7,76;1,83;1,16;0,21;19,98;-0,78;1,10;40,76;5,88;17,41;0,14;0,83;2,62;3,79;;;7,65;3,12;;15.302.754.369,00
ACIA;114,99;;71,00;7,39;5,88;48,37;11,97;12,55;74,48;67,54;-6,95;-0,69;8,91;9,83;-25,15;4,56;10,41;8,28;9,43;0,80;0,20;0,66;26,01;80,21;;15,56;1,62;;4.884.783.364,29
ACIU;3,33;;-4,21;1,20;1,09;100,00;-396,99;-401,26;-4,25;-1,37;2,88;-0,81;16,88;1,55;-4,39;14,87;-28,48;-25,90;-28,18;0,91;0,09;0,06;;;;2,78;-0,79;;277.766.955,00
ACIW;25,17;;18,88;2,38;0,89;53,95;17,82;10,51;11,13;14,89;3,75;0,80;1,98;14,30;-1,32;1,24;12,58;4,72;8,59;0,38;0,62;0,45;6,39;-0,27;;10,60;1,33;;2.870.570.541,00
ACLS;74,22;;16,45;4,18;3,02;43,97;22,16;18,47;13,71;12,36;-1,34;-0,41;3,04;4,65;-18,57;4,44;25,40;18,36;24,35;0,72;0,28;0,99;19,93;55,07;;17,77;4,51;;2.451.768.636,00
ACM;76,49;0,59;35,47;4,36;0,95;6,48;4,97;2,30;16,45;18,29;1,84;0,49;0,82;32,29;-1,96;1,06;12,29;2,68;10,73;0,22;0,78;1,16;-5,19;12,50;;17,55;2,16;;10.681.805.553,00
ACMR;16,57;;30,53;1,50;0,92;45,01;15,09;10,42;21,09;14,25;-6,83;-0,49;3,18;1,52;-5,75;3,56;4,91;3,00;5,84;0,61;0,39;0,29;56,84;105,47;;11,05;0,54;;982.070.760,00
ACN;315,29;1,23;30,09;9,32;4,33;32,26;14,96;11,12;22,37;21,62;-0,75;-0,31;3,35;44,87;-7,95;1,27;30,99;14,38;31,62;0,46;0,52;1,29;7,75;7,51;;33,81;10,48;;199.435.964.333,00
ACNB;36,63;2,81;11,53;1,26;0,12;0,00;35,78;27,53;8,87;-18,52;-27,39;-3,90;3,18;;-0,12;;10,96;1,01;10,27;0,09;0,91;0,04;13,45;20,69;;28,97;3,18;;312.329.358,00
ACND;9,52;;-10.948,00;98,53;1,19;;;;-1.831,45;-1.828,87;2,58;-0,14;;862,80;-1,19;2,45;-0,90;-0,01;-5,38;0,01;0,99;0,00;;;;0,10;0,00;;492.660.000,00
ACND.U;10,32;;-11.868,00;106,81;1,29;;;;-1.985,35;-1.828,87;2,58;-0,14;;935,31;-1,29;2,45;-0,90;-0,01;-5,38;0,01;0,99;0,00;;;;0,10;0,00;;492.660.000,00
ACND.WS;1,45;;-1.667,50;15,01;0,18;;;;-278,95;-1.828,87;2,58;-0,14;;131,41;-0,18;2,45;-0,90;-0,01;-5,38;0,01;0,99;0,00;;;;0,10;0,00;;492.660.000,00
ACOR;0,44;;-0,11;0,08;0,03;71,65;-54,56;-77,42;-0,16;-2,21;-2,05;1,08;0,09;0,31;-0,03;1,75;-74,50;-22,40;-22,15;0,30;0,70;0,29;-24,31;;;5,25;-3,91;;10.682.188,00
ACRS;16,53;;-13,23;4,67;3,96;27,19;-1.355,98;-1.355,98;-13,23;-10,25;2,99;-1,05;179,46;4,53;-59,18;15,99;-35,32;-29,96;-35,32;0,85;0,15;0,02;;;;3,54;-1,25;;1.102.084.854,00
ACRX;0,32;;-1,35;-1,23;0,66;-27,21;-1.193,27;-1.266,53;-1,44;-0,60;0,84;;17,15;1,83;-1,62;2,51;-90,97;-48,38;124,18;-0,53;1,53;0,04;-30,48;;;-0,26;-0,24;;47.146.240,00
ACST;0,89;;-4,03;0,37;0,31;;;;-3,78;0,39;4,17;-0,40;;0,94;-0,48;13,97;-9,07;-7,63;-9,67;0,84;0,16;0,00;;;;2,43;-0,22;;39.599.838,00
ACTC;18,09;;-9.804,64;125,50;2,24;;;;-9.804,64;-9.773,62;31,02;-0,40;;468,63;-2,26;2,22;-1,28;-0,02;-1,28;0,02;0,98;0,00;;;;0,14;0,00;;627.496.875,00
ACTCU;20,42;;-11.067,48;141,66;2,53;;;;-11.067,48;-9.773,62;31,02;-0,40;;528,99;-2,55;2,22;-1,28;-0,02;-1,28;0,02;0,98;0,00;;;;0,14;0,00;;627.496.875,00
ACTCW;6,01;;-3.257,37;41,69;0,74;;;;-3.257,37;-9.773,62;31,02;-0,40;;155,69;-0,75;2,22;-1,28;-0,02;-1,28;0,02;0,98;0,00;;;;0,14;0,00;;627.496.875,00
ACTG;4,69;;1,13;0,74;0,32;43,11;201,77;167,82;0,94;-0,78;-1,72;-1,36;1,89;0,49;-2,92;3,67;65,62;28,40;47,87;0,43;0,54;0,17;-10,43;;;6,35;4,16;;179.656.078,00
ADAP;2,11;;-1,96;2,43;0,89;100,00;-1.487,45;-1.500,42;-1,98;-0,50;1,48;-1,82;29,38;1,39;-5,14;4,36;-124,05;-45,34;-124,05;0,37;0,63;0,03;-15,41;;;0,87;-1,08;;344.711.755,00
ADBE;425,06;;41,21;14,44;7,66;88,04;36,72;29,90;33,56;33,38;-0,18;-0,08;12,32;713,00;-10,75;1,04;35,04;18,58;28,39;0,53;0,47;0,62;21,94;32,77;;29,43;10,31;;198.928.080.000,00
ADCT;8,42;;-3,31;3,98;1,11;97,61;-287,78;-242,69;-2,79;-1,41;1,38;-1,97;8,04;1,55;-6,87;6,89;-119,98;-33,54;-93,05;0,28;0,72;0,14;;;;2,12;-2,54;;646.744.410,00
ADES;6,41;;2,81;0,85;0,68;29,35;52,61;41,32;2,21;0,84;-1,37;-0,53;1,16;1,34;-1,73;5,88;30,23;24,03;29,93;0,80;0,20;0,58;14,65;-9,17;;7,55;2,28;;122.627.146,00
ADI;168,00;1,73;45,77;2,36;1,72;58,63;18,93;17,00;41,11;43,36;2,25;0,13;7,78;38,43;-1,89;1,92;5,15;3,75;4,89;0,73;0,27;0,22;16,42;10,04;;71,23;3,67;;86.409.372.000,00
ADIL;0,59;;-0,87;1,42;1,09;;;;-0,87;-0,15;0,72;-1,19;;1,41;-15,27;5,97;-163,43;-125,31;-165,18;0,77;0,23;0,00;;;;0,41;-0,68;;15.253.860,00
ADILW;0,06;;-0,09;0,14;0,11;;;;-0,09;-0,15;0,72;-1,19;;0,14;-1,55;5,97;-163,43;-125,31;-165,18;0,77;0,23;0,00;;;;0,41;-0,68;;15.253.860,00
ADM;87,23;1,80;13,59;2,00;0,79;7,39;5,04;3,81;10,28;10,41;0,13;0,03;0,52;4,08;-2,02;1,47;14,75;5,82;10,96;0,39;0,60;1,53;6,46;16,20;;43,52;6,42;;48.897.788.368,00
