TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
A;122,51;0,67;28,97;7,14;3,50;53,98;23,15;19,35;24,22;25,34;1,12;0,33;5,61;20,00;-5,37;2,01;24,66;12,08;16,78;0,49;0,51;0,62;8,50;21,24;;17,15;4,23;;36.594.729.331,00
AA;44,83;0,67;11,44;1,81;0,52;28,10;14,54;5,75;4,52;5,81;1,29;0,51;0,66;3,88;-0,80;1,62;15,79;4,52;12,56;0,29;0,71;0,79;5,45;;;24,83;3,92;;8.268.835.221,00
AACG;1,27;;-8,23;1,46;0,52;52,74;-30,12;-14,93;-4,08;-3,43;0,65;-0,23;1,23;-1,24;-0,60;0,25;-17,69;-6,26;-32,20;0,35;0,65;0,42;-13,28;;;0,87;-0,15;;40.130.222,00
AACQ;9,99;;-93,43;180,94;1,25;;;;-27,75;-27,74;0,01;-0,07;;2.094,26;-1,25;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQU;11,05;;-103,35;200,14;1,38;;;;-30,69;-27,74;0,01;-0,07;;2.316,47;-1,38;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AACQW;2,50;;-23,38;45,28;0,31;;;;-6,94;-27,74;0,01;-0,07;;524,09;-0,31;3,56;-193,66;-1,33;-652,08;0,01;0,12;0,00;;;;0,06;-0,11;;904.719.375,00
AAL;13,97;;-3,82;-1,02;0,13;57,92;-3,36;-6,84;-7,76;-28,64;-20,88;;0,26;-2,21;-0,18;0,81;-26,60;-3,53;-6,41;-0,13;1,13;0,52;-5,73;;;-13,76;-3,66;;9.073.721.756,00
AAME;3,06;0,65;8,61;0,49;0,17;12,24;5,46;3,59;5,66;4,24;-1,41;-0,12;0,31;;-0,17;;5,74;1,93;7,08;0,34;0,66;0,54;3,74;10,18;;6,20;0,36;;62.435.016,00
AAN;15,33;2,77;4,95;0,64;0,33;62,69;6,97;5,23;3,71;3,60;-0,11;-0,02;0,26;4,87;-0,74;1,14;13,02;6,58;13,12;0,51;0,49;1,26;;;;23,80;3,10;;470.765.904,00
AAOI;1,63;;-0,82;0,19;0,10;16,82;-22,89;-25,50;-0,92;-3,08;-2,16;0,44;0,21;0,59;-0,18;1,66;-22,79;-12,22;-12,71;0,54;0,46;0,48;-4,09;;;8,67;-1,98;;45.043.583,00
AAON;54,72;0,69;48,05;6,05;4,05;25,06;12,23;10,05;39,49;40,29;0,80;0,12;4,83;17,14;-6,70;2,48;12,59;8,42;11,09;0,67;0,33;0,84;6,84;1,94;;9,05;1,14;;2.904.056.064,00
AAP;182,90;2,73;20,54;3,81;0,92;44,72;6,42;4,58;14,64;16,02;1,38;0,36;0,94;11,03;-1,87;1,20;18,56;4,50;14,49;0,24;0,76;0,98;0,75;0,82;;47,98;8,90;;11.091.019.420,00
AAPL;147,04;0,61;23,54;35,60;6,84;43,32;30,83;26,41;20,17;20,74;0,58;1,02;6,22;-257,25;-10,32;0,93;151,24;29,07;54,40;0,19;0,81;1,10;11,15;15,69;;4,13;6,25;;2.399.610.604.640,00
AAWW;61,67;;3,59;0,63;0,27;58,01;17,24;11,53;2,40;4,49;2,09;0,55;0,41;-6,45;-0,33;0,81;17,56;7,66;11,46;0,44;0,56;0,66;16,99;64,05;;97,95;17,20;;1.738.501.968,00
AB;41,46;9,62;10,57;;2,60;;;;;;;;;;-2,60;;;24,60;;0,00;0,00;0,00;;12,24;;0,00;3,92;;4.129.187.970,00
ABB;26,90;1,97;11,58;3,95;1,27;32,68;19,92;16,02;9,32;9,31;-0,01;0,00;1,86;20,56;-2,47;1,15;34,08;11,00;23,89;0,32;0,68;0,69;3,03;19,08;;6,81;2,32;;53.841.735.350,00
ABBV;152,85;3,55;21,64;16,59;1,89;69,53;28,83;22,00;16,52;20,55;4,03;4,05;4,76;-44,93;-2,31;0,82;76,64;8,71;16,48;0,11;0,89;0,40;16,99;14,16;;9,21;7,06;;270.102.778.785,00
ABC;142,55;1,28;17,29;54,26;0,52;3,59;1,16;0,75;11,21;12,52;1,31;6,35;0,13;-8,81;-1,67;0,92;313,81;3,01;27,81;0,01;0,99;4,01;7,82;1,52;;2,63;8,24;;29.859.107.455,00
ABCB;41,22;1,46;8,58;0,95;0,12;0,00;44,94;31,99;6,11;-2,52;-8,62;-1,34;2,74;;-0,12;;11,10;1,42;10,47;0,13;0,87;0,04;25,38;39,21;;43,31;4,81;;2.862.143.676,00
ABCL;11,58;;16,09;2,73;2,07;100,00;60,06;41,88;11,22;8,46;-2,76;-0,67;6,74;3,43;-7,88;5,50;16,96;12,86;17,39;0,76;0,24;0,31;;;;4,24;0,72;;3.294.929.196,00
