TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;4,16;;14,37;0,55;0,15;100,00;163,58;32,01;4,68;16,05;13,24;2,61;4,60;;-0,15;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;121.803.136,00
AAT;17,74;7,38;21,32;0,89;0,36;63,49;28,99;11,63;4,30;21,35;12,80;1,33;2,48;;-0,36;;4,16;1,68;4,33;0,40;0,60;0,14;6,06;8,39;;20,00;0,83;;1.077.254.404,00
ABR;12,68;16,17;7,60;0,78;0,15;98,52;465,65;121,03;1,88;11,37;9,40;3,72;9,19;;-0,15;;10,30;1,93;7,60;0,19;0,81;0,02;3,69;34,73;;16,21;1,67;;2.364.845.360,00
ACC;65,42;;154,52;2,95;1,22;51,87;18,95;6,00;19,33;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;9,17;11,01;-97,65;0,72;0,21;;;;6,07;23,29;17,50;2,17;;;-0,21;;-0,74;-0,21;3,62;0,29;0,71;0,00;;-0,41;;12,77;-0,09;;496.429.871,00
ADC;56,07;5,18;34,27;1,03;0,71;87,81;47,93;30,89;12,00;31,19;9,11;0,42;10,59;;-0,71;;3,00;2,06;3,23;0,69;0,31;0,07;30,97;21,27;;54,48;1,64;;5.397.797.223,00
AFCG;10,55;19,72;5,90;0,63;0,48;;;;5,49;4,99;0,13;0,02;;;-0,48;;10,75;8,06;10,09;0,75;0,25;0,00;;;;16,64;1,79;;215.828.735,00
AFIN;8,23;;-97,09;0,58;0,28;74,05;20,65;-3,17;5,02;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;;-303,19;1,80;0,86;74,05;20,65;-3,17;15,66;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;;-306,85;1,82;0,87;74,05;20,65;-3,17;15,85;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;7,38;19,51;-149,10;0,57;0,07;;;;2,51;7,24;4,30;0,83;;;-0,07;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;4.472.851.212,00
AGNCM;20,80;8,26;-420,21;1,60;0,21;;;;7,09;7,24;4,30;0,83;;;-0,21;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;4.472.851.212,00
AGNCN;24,13;10,55;-487,49;1,86;0,24;;;;8,22;7,24;4,30;0,83;;;-0,24;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;4.472.851.212,00
AGNCO;21,05;7,72;-425,26;1,62;0,21;;;;7,17;7,24;4,30;0,83;;;-0,21;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;4.472.851.212,00
AGNCP;19,81;7,73;-400,21;1,52;0,20;;;;6,75;7,24;4,30;0,83;;;-0,20;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;13,00;-0,05;;4.472.851.212,00
AHH;9,97;7,72;14,85;1,07;0,27;28,31;21,66;7,90;3,41;5,87;0,46;0,09;1,17;;-0,27;;7,22;1,85;15,03;0,26;0,74;0,23;8,45;28,85;;9,30;0,67;;677.429.596,00
AHT;2,11;;-0,44;-0,30;0,02;33,06;10,63;-12,13;0,21;23,60;23,09;;0,05;-0,02;-0,02;0,12;-67,35;-4,31;4,03;-0,06;1,05;0,36;-2,92;;;-7,05;-4,75;;72.780.863,00
AIC;23,96;7,04;82,78;3,19;0,86;100,00;163,58;32,01;26,93;16,05;13,24;2,61;26,49;;-0,86;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;121.803.136,00
AIRC;29,11;6,18;13,65;2,17;0,68;66,27;59,15;38,11;5,01;15,99;7,20;1,78;5,20;;-0,68;;15,92;4,97;8,62;0,31;0,68;0,13;-5,10;24,13;;13,40;2,13;;4.343.896.085,00
AIV;5,82;;-4,67;1,65;0,39;61,50;-94,07;-102,47;-26,74;-10,95;-5,86;1,90;4,79;;-0,39;;-35,24;-8,30;-11,63;0,24;0,69;0,08;-28,31;-24,84;;3,53;-1,24;;860.361.870,00
AIW;25,00;;86,37;3,33;0,90;100,00;163,58;32,01;28,10;16,05;13,24;2,61;27,64;;-0,90;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;121.803.136,00
AJX;4,35;21,15;-2,97;0,33;0,07;;;;10,39;41,42;37,15;2,84;;;-0,07;;-11,00;-2,46;1,52;0,22;0,78;0,00;;;;13,32;-1,47;;102.780.930,00
AJXA;23,98;7,56;-16,36;1,80;0,40;;;;57,29;41,42;37,15;2,84;;;-0,40;;-11,00;-2,46;1,52;0,22;0,78;0,00;;;;13,32;-1,47;;102.780.930,00
AKR;14,26;5,05;-46,43;0,81;0,32;68,61;5,49;-8,81;8,55;169,50;95,01;1,03;4,09;;-0,32;;-1,74;-0,70;0,52;0,40;0,58;0,08;5,59;;;17,69;-0,31;;1.359.053.578,00
ALEX;15,81;5,57;42,06;1,02;0,62;28,17;7,06;5,64;13,83;47,09;13,51;0,41;2,37;;-0,62;;2,42;1,48;1,00;0,61;0,39;0,26;-11,54;;;15,52;0,38;;1.148.201.250,00
ALX;186,95;9,63;9,21;3,59;0,67;54,41;69,27;48,58;5,30;10,11;3,65;2,03;4,47;;-0,67;;39,02;7,26;10,89;0,19;0,81;0,15;-2,25;-6,47;;52,01;20,30;;954.809.735,00
AMH;32,58;2,58;33,34;1,72;0,94;55,41;35,88;22,59;11,54;24,16;3,16;0,26;7,53;;-0,94;;5,15;2,82;6,00;0,55;0,45;0,13;9,19;27,52;;18,96;0,98;;11.794.002.354,00
AMT;178,16;3,54;116,22;18,32;1,27;70,58;18,79;6,46;15,78;57,45;17,50;8,02;7,51;-27,51;-1,34;0,56;15,76;1,09;4,61;0,07;0,93;0,17;9,96;7,34;;9,72;1,53;;83.050.263.880,00
ANH;2,98;;-2,68;0,72;0,12;;;;-9,47;24,95;29,98;-4,31;;;-0,12;;-27,04;-4,64;-9,45;0,17;0,82;0,00;;;;4,12;-1,11;;295.925.866,36
APLE;15,65;6,65;22,43;1,13;0,75;58,53;17,14;12,16;8,77;22,44;6,54;0,47;2,73;;-0,75;;5,04;3,35;4,77;0,66;0,34;0,28;0,00;-4,52;;13,85;0,70;;3.580.705.915,00
APTS;25,00;;105,44;1,40;0,43;69,54;28,71;3,83;5,81;33,84;19,77;1,96;4,04;;-0,43;;1,32;0,41;3,21;0,31;0,69;0,11;20,97;;;17,91;0,24;;1.611.075.000,00
ARE;92,72;5,28;68,23;0,87;0,44;69,96;17,08;8,44;10,91;55,97;22,25;0,57;5,76;;-0,44;;1,27;0,64;1,60;0,51;0,49;0,08;18,07;29,11;;107,20;1,36;;16.112.464.360,00
ARI;9,93;14,10;10,14;0,63;0,15;100,00;670,48;173,61;2,73;15,09;12,46;3,01;17,60;;-0,15;;6,25;1,48;5,82;0,24;0,76;0,01;;6,56;;15,67;0,98;;1.403.636.283,00
ARR;14,61;35,59;-5,17;0,56;0,05;;;;2,14;1,72;-0,46;-0,12;;;-0,05;;-10,85;-0,96;25,75;0,09;0,91;0,00;;;;26,04;-2,83;;693.555.693,00
AVB;165,52;3,95;18,79;1,99;1,13;100,00;55,15;46,32;9,99;20,67;4,88;0,62;8,70;;-1,13;;10,59;6,01;7,36;0,57;0,43;0,13;3,74;5,21;;83,20;8,81;;23.506.422.112,00
BDN;3,71;19,41;25,61;0,41;0,16;64,04;21,97;4,89;2,12;24,38;18,67;1,35;1,25;;-0,16;;1,61;0,63;3,04;0,39;0,61;0,13;-0,56;-14,84;;9,00;0,14;;638.482.467,00
BFS;34,71;6,80;21,16;2,10;0,44;73,82;45,32;15,70;5,07;18,41;11,08;3,18;3,32;;-0,44;;9,93;2,06;6,82;0,21;0,79;0,13;1,67;0,79;;16,51;1,64;;831.044.175,00
BHR;2,63;7,60;-17,56;0,46;0,08;32,69;11,29;-1,35;1,04;13,32;11,23;2,48;0,24;-0,17;-0,09;0,20;-2,63;-0,44;5,31;0,17;0,60;0,32;10,09;-5,06;;5,70;-0,15;;173.563.957,00
BNL;14,12;7,86;16,41;0,85;0,49;94,84;57,78;36,30;6,30;17,80;7,49;0,62;5,96;;-0,49;;5,19;3,00;5,05;0,58;0,42;0,08;17,55;17,38;;16,59;0,86;;2.644.277.816,00
BPYU;18,52;;-0,83;0,44;0,03;57,68;-4,09;-57,47;1,30;-274,32;-262,70;9,86;0,48;;-0,03;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BPYUP;25,20;;-1,13;0,59;0,05;57,68;-4,09;-57,47;1,77;-274,32;-262,70;9,86;0,65;;-0,05;;-52,70;-4,04;-0,55;0,08;0,88;0,07;-8,65;;;42,49;-22,39;;710.173.476,00
BRG;26,60;;18,42;16,07;0,31;63,36;34,40;18,88;4,88;22,56;12,45;19,78;3,48;;-0,31;;87,20;1,67;5,39;0,02;0,59;0,09;22,09;;;1,66;1,44;;813.284.360,00
