TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;8,87;;-3,99;1,03;0,38;30,10;1,60;-22,81;56,71;97,62;40,90;0,75;0,91;-4,69;-0,49;0,74;-25,92;-9,58;-0,51;0,37;0,62;0,42;0,13;;1.945.331,91;8,58;-2,22;-0,04;1.049.257.277,92
ABCB4;23,44;3,57;5,73;0,97;0,10;25,50;17,06;15,50;5,20;5,20;;;0,89;-2,71;-0,10;0,05;16,95;1,73;;0,10;0,91;0,11;18,70;17,80;16.002.487,23;24,15;4,09;-0,31;5.553.782.090,24
ABEV3;13,60;5,37;14,21;2,37;1,55;50,30;22,59;18,29;11,50;10,76;-0,75;-0,15;2,60;57,80;-2,13;1,11;16,71;10,94;18,63;0,65;0,34;0,60;10,72;15,72;320.364.588,14;5,73;0,96;0,94;214.252.132.662,40
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;0,84;;-9,54;1,28;0,27;12,62;9,03;-3,39;3,58;7,09;3,51;1,26;0,32;1,27;-0,84;1,46;-13,42;-2,86;10,53;0,21;0,79;0,84;;;5.979.924,32;0,66;-0,09;-0,05;1.043.619.303,72
AESB3;12,13;;46,27;1,63;0,37;35,54;28,78;4,90;7,88;17,84;9,96;2,06;2,27;22,35;-0,44;1,11;3,53;0,80;5,04;0,23;0,72;0,16;;;24.437.755,00;7,43;0,26;-0,68;7.301.378.282,43
AFLT3;8,45;3,11;17,40;2,04;1,70;57,31;45,58;44,72;17,07;16,69;-0,38;-0,05;7,78;17,47;-2,12;1,98;11,71;9,80;10,57;0,84;0,16;0,22;24,96;19,61;6.742,57;4,15;0,49;-0,24;533.065.715,00
AGRO3;25,62;12,54;10,26;1,20;0,75;30,65;20,17;20,86;10,61;12,46;1,85;0,21;2,14;3,67;-1,22;2,14;11,68;7,31;7,59;0,63;0,37;0,35;27,22;15,22;10.151.843,95;21,40;2,50;-0,24;2.630.749.835,28
AGXY3;3,34;1,19;-2,26;0,56;0,07;12,31;3,90;-2,43;1,41;4,00;2,59;1,03;0,05;2,50;-0,33;1,04;-24,61;-3,22;11,82;0,13;0,87;1,33;;;497.640,77;6,00;-1,48;-0,01;570.555.463,26
AHEB3;15,50;;1,36;7,93;0,36;33,84;21,93;17,66;1,10;1,07;-0,02;-0,17;0,24;2,31;-0,63;1,55;582,53;26,18;533,83;0,04;0,96;1,48;20,77;;4.721,33;1,95;11,39;0,00;132.578.615,53
