TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;21,16;;-45,33;2,19;0,97;31,96;4,48;-4,98;50,34;61,78;11,44;0,50;2,26;-26,93;-1,18;0,83;-4,82;-2,15;1,10;0,45;0,54;0,43;3,62;;7.333.570,29;9,68;-0,47;0,16;2.503.075.986,56
ABCB4;22,66;5,64;7,57;1,04;0,10;21,90;12,88;11,98;7,04;7,04;;;0,91;10,08;-0,11;1,25;13,77;1,33;;0,10;0,90;0,11;7,15;11,54;18.580.806,29;21,72;2,99;0,14;5.123.202.073,88
ABEV3;15,31;3,94;17,81;2,80;1,76;49,91;22,47;17,60;13,95;13,23;-0,72;-0,14;3,13;55,55;-2,45;1,13;15,70;9,91;18,74;0,63;0,36;0,56;9,82;1,54;420.242.375,11;5,48;0,86;-2,52;241.135.819.988,81
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;1,86;1,11;28.503,14;1,47;0,43;11,54;8,64;0,00;6,85;10,68;3,83;0,82;0,59;1,08;-1,24;2,49;0,01;0,00;7,87;0,29;0,71;0,72;;;8.831.530,86;1,26;0,00;-285,16;1.425.157.028,16
AESB3;9,38;1,15;11,89;1,72;0,40;23,57;15,63;18,74;14,25;25,70;11,45;1,38;2,23;2,22;-0,55;2,75;14,43;3,33;-1,42;0,23;0,68;0,18;;;22.877.399,69;5,47;0,79;;5.615.861.726,58
AFLT3;9,50;4,49;5,14;2,29;1,96;84,18;81,89;79,24;4,97;4,76;-0,21;-0,10;4,07;12,17;-2,59;3,00;44,62;38,22;43,94;0,86;0,14;0,48;30,86;52,19;15.380,38;4,15;1,85;0,01;599.304.650,00
AGRO3;32,81;14,13;6,46;1,52;1,00;40,44;35,97;27,11;4,87;5,12;0,25;0,08;1,75;3,04;-1,91;3,28;23,47;15,55;19,63;0,66;0,34;0,57;59,78;80,28;15.735.834,14;21,65;5,08;0,10;3.358.989.632,48
AGXY3;8,08;2,08;-72,22;1,10;0,18;12,08;4,22;-0,20;3,46;6,74;3,29;1,05;0,15;7,40;-0,88;1,03;-1,52;-0,24;13,07;0,16;0,84;1,21;;;566.648,86;7,35;-0,11;0,89;1.380.265.911,12
AHEB3;20,00;;-7,07;-2,56;0,55;41,13;0,84;-11,03;92,62;80,51;-12,10;;0,78;15,99;-0,79;1,13;-36,27;-7,78;-1,28;-0,21;1,21;0,70;-1,24;;5.015,17;-7,80;-2,83;0,13;170.877.880,00
