TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AAIC;4,53;;15,65;0,60;0,16;100,00;163,58;32,01;5,09;16,30;13,24;2,61;5,01;;-0,16;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;132.636.588,00
AAT;18,45;7,10;22,62;0,93;0,37;63,18;29,12;11,39;4,49;21,55;12,70;1,33;2,58;;-0,37;;4,10;1,64;4,35;0,40;0,60;0,14;6,06;8,39;;19,91;0,82;;1.120.368.870,00
ABR;13,12;15,63;7,57;0,80;0,16;98,31;442,31;111,98;1,82;10,32;8,40;3,49;8,48;;-0,16;;10,52;2,05;8,30;0,20;0,80;0,02;3,69;34,73;;16,47;1,73;;2.473.140.992,00
ACC;65,42;;154,52;2,95;1,22;51,87;18,95;6,00;19,33;67,23;18,27;1,10;9,28;;-1,22;;1,91;0,79;2,80;0,41;0,58;0,13;3,69;-18,56;;22,18;0,42;;9.124.977.860,00
ACRE;9,58;13,78;-102,02;0,75;0,22;;;;6,34;23,55;17,50;2,17;;;-0,22;;-0,74;-0,21;3,62;0,29;0,71;0,00;;-0,41;;12,77;-0,09;;518.666.948,00
ADC;56,61;5,13;36,13;1,09;0,74;87,81;47,93;30,89;12,65;32,39;9,11;0,42;11,16;;-0,74;;3,00;2,06;3,23;0,69;0,31;0,07;30,97;21,27;;52,17;1,57;;5.690.420.217,00
AFCG;10,83;19,21;6,06;0,65;0,49;;;;5,64;5,12;0,13;0,02;;;-0,49;;10,75;8,06;10,09;0,75;0,25;0,00;;;;16,64;1,79;;221.556.891,00
AFIN;8,23;;-97,09;0,58;0,28;74,05;20,65;-3,17;5,02;39,26;24,35;0,94;3,08;;-0,28;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINO;25,70;;-303,19;1,80;0,86;74,05;20,65;-3,17;15,66;39,26;24,35;0,94;9,62;;-0,86;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AFINP;26,01;;-306,85;1,82;0,87;74,05;20,65;-3,17;15,85;39,26;24,35;0,94;9,74;;-0,87;;-0,59;-0,28;1,93;0,48;0,52;0,09;11,83;;;14,30;-0,08;;1.016.458.495,00
AGNC;8,37;17,20;-187,24;0,71;0,09;;;;3,16;7,99;4,30;0,83;;;-0,09;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;11,74;-0,04;;5.617.156.383,00
AGNCM;22,74;7,56;-508,70;1,94;0,25;;;;8,58;7,99;4,30;0,83;;;-0,25;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;11,74;-0,04;;5.617.156.383,00
AGNCN;25,03;10,17;-559,93;2,13;0,28;;;;9,44;7,99;4,30;0,83;;;-0,28;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;11,74;-0,04;;5.617.156.383,00
AGNCO;22,45;7,24;-502,21;1,91;0,25;;;;8,47;7,99;4,30;0,83;;;-0,25;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;11,74;-0,04;;5.617.156.383,00
AGNCP;20,74;7,38;-463,96;1,77;0,23;;;;7,82;7,99;4,30;0,83;;;-0,23;;-0,38;-0,05;9,49;0,13;0,87;0,00;;;;11,74;-0,04;;5.617.156.383,00
AHH;10,33;7,45;15,26;1,10;0,28;28,31;21,66;7,90;3,51;6,02;0,46;0,09;1,21;;-0,28;;7,22;1,85;15,03;0,26;0,74;0,23;8,45;28,85;;9,38;0,68;;696.253.363,00
AHT;2,08;;-0,44;-0,30;0,02;33,06;10,63;-12,13;0,20;23,59;23,09;;0,05;-0,02;-0,02;0,12;-67,35;-4,31;4,03;-0,06;1,05;0,36;-2,92;;;-7,05;-4,74;;71.787.872,00
AIC;24,22;6,97;83,68;3,22;0,87;100,00;163,58;32,01;27,23;16,30;13,24;2,61;26,78;;-0,87;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;132.636.588,00
AIRC;29,54;6,09;13,64;2,17;0,68;66,27;59,15;38,11;5,01;15,98;7,20;1,78;5,20;;-0,68;;15,92;4,97;8,62;0,31;0,68;0,13;-5,10;24,13;;13,60;2,17;;4.342.164.358,00
AIV;6,35;;-5,03;1,77;0,42;61,50;-94,07;-102,47;-28,76;-11,34;-5,86;1,90;5,15;;-0,42;;-35,24;-8,30;-11,63;0,24;0,69;0,08;-28,31;-24,84;;3,58;-1,26;;925.574.095,00
AIW;25,00;;86,37;3,33;0,90;100,00;163,58;32,01;28,10;16,30;13,24;2,61;27,64;;-0,90;;3,85;1,04;5,06;0,27;0,73;0,03;-25,44;-20,59;;7,51;0,29;;132.636.588,00
AJX;4,42;20,81;-3,23;0,36;0,08;;;;11,30;41,80;37,15;2,84;;;-0,08;;-11,00;-2,46;1,52;0,22;0,78;0,00;;;;12,44;-1,37;;111.800.806,00
AJXA;24,30;7,46;-17,75;1,95;0,44;;;;62,15;41,80;37,15;2,84;;;-0,44;;-11,00;-2,46;1,52;0,22;0,78;0,00;;;;12,44;-1,37;;111.800.806,00
AKR;14,42;4,99;54,57;0,82;0,32;68,32;28,53;7,55;5,83;33,27;18,83;1,06;4,12;;-0,32;;1,49;0,59;2,71;0,39;0,59;0,08;5,59;;;17,68;0,26;;1.374.812.894,00
ALEX;16,14;5,45;42,88;1,04;0,63;28,17;7,06;5,64;14,11;47,75;13,51;0,41;2,42;;-0,63;;2,42;1,48;1,00;0,61;0,39;0,26;-11,54;;;15,54;0,38;;1.170.735.882,00
ALX;189,33;9,51;9,74;3,84;0,69;53,90;70,49;46,17;5,13;10,09;3,71;2,24;4,50;;-0,69;;39,43;7,04;11,28;0,18;0,82;0,15;-2,25;-6,47;;49,31;19,44;;966.965.109,00
AMH;35,02;2,40;35,84;1,85;1,01;55,41;35,88;22,59;12,40;25,73;3,16;0,26;8,10;;-1,01;;5,15;2,82;6,00;0,55;0,45;0,13;9,19;27,52;;18,96;0,98;;12.679.197.618,00
AMT;183,95;3,43;120,00;18,92;1,31;70,58;18,79;6,46;16,30;58,75;17,50;8,02;7,75;-28,41;-1,39;0,56;15,76;1,09;4,61;0,07;0,93;0,17;9,96;7,34;;9,72;1,53;;85.751.070.145,00
ANH;2,98;;-2,68;0,72;0,12;;;;-9,47;24,95;29,98;-4,31;;;-0,12;;-27,04;-4,64;-9,45;0,17;0,82;0,00;;;;4,12;-1,11;;295.925.866,36
APLE;15,92;6,03;22,81;1,15;0,76;58,53;17,14;12,16;8,93;22,72;6,54;0,47;2,77;;-0,76;;5,04;3,35;4,77;0,66;0,34;0,28;0,00;-4,52;;13,85;0,70;;3.642.610.624,00
APTS;25,00;;105,44;1,40;0,43;69,54;28,71;3,83;5,81;33,84;19,77;1,96;4,04;;-0,43;;1,32;0,41;3,21;0,31;0,69;0,11;20,97;;;17,91;0,24;;1.611.075.000,00
